hunt_code,old_hunt_name,new_hunt_name,species,weapon,hunt_type,draw_design
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3500,Any Legal Weapon,Alton,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3505,Cwmu Bull Elk -Boobe Hole -Any Legal Weapon,Boobe Hole,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
EB3524,Any Legal Weapon,Hardscrabble,Elk,Any Legal Weapon,CWMU,Max/Weighted Split
