hunt_code,hunt_name,hunt_category_name,species_subtype_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,source_file
PB5025,Beaver,Limited-Entry,LE Buck Pronghorn,Resident,,79,0,6,6,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5025,Beaver,Limited-Entry,LE Buck Pronghorn,Nonresident,,35,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5026,"Book Cliffs, Bitter Creek",Limited-Entry,LE Buck Pronghorn,Nonresident,,25,0,1,1,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5026,"Book Cliffs, Bitter Creek",Limited-Entry,LE Buck Pronghorn,Resident,,73,0,5,5,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5027,"Book Cliffs, South",Limited-Entry,LE Buck Pronghorn,Nonresident,,55,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5027,"Book Cliffs, South",Limited-Entry,LE Buck Pronghorn,Resident,,31,0,1,1,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5028,"Box Elder, Promontory",Limited-Entry,LE Buck Pronghorn,Resident,,19,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5028,"Box Elder, Promontory",Limited-Entry,LE Buck Pronghorn,Nonresident,,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5029,"Box Elder, Puddle Valley",Limited-Entry,LE Buck Pronghorn,Resident,,44,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5029,"Box Elder, Puddle Valley",Limited-Entry,LE Buck Pronghorn,Nonresident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5030,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,Nonresident,,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5030,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,Resident,,83,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5031,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,Nonresident,,16,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5031,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,Resident,,79,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5033,"Fillmore, Oak Creek South",Limited-Entry,LE Buck Pronghorn,Resident,,116,0,1,1,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5033,"Fillmore, Oak Creek South",Limited-Entry,LE Buck Pronghorn,Nonresident,,22,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5034,Kaiparowits,Limited-Entry,LE Buck Pronghorn,Resident,,6,0,1,1,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5035,"La Sal, Potash/South Cisco",Limited-Entry,LE Buck Pronghorn,Resident,,37,0,3,3,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5035,"La Sal, Potash/South Cisco",Limited-Entry,LE Buck Pronghorn,Nonresident,,15,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5037,"Nine Mile, Anthro-Myton Bench",Limited-Entry,LE Buck Pronghorn,Resident,,130,0,8,8,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5037,"Nine Mile, Anthro-Myton Bench",Limited-Entry,LE Buck Pronghorn,Nonresident,,16,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5038,"Nine Mile, Range Creek",Limited-Entry,LE Buck Pronghorn,Resident,,35,0,1,1,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5038,"Nine Mile, Range Creek",Limited-Entry,LE Buck Pronghorn,Nonresident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5039,"North Slope, Summit",Limited-Entry,LE Buck Pronghorn,Resident,,21,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5039,"North Slope, Summit",Limited-Entry,LE Buck Pronghorn,Nonresident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5040,"North Slope, Three Corners/West Daggett",Limited-Entry,LE Buck Pronghorn,Resident,,42,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5040,"North Slope, Three Corners/West Daggett",Limited-Entry,LE Buck Pronghorn,Nonresident,,13,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5041,"Panguitch Lake/Zion, North",Limited-Entry,LE Buck Pronghorn,Resident,,50,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5041,"Panguitch Lake/Zion, North",Limited-Entry,LE Buck Pronghorn,Nonresident,,27,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5042,Pine Valley,Limited-Entry,LE Buck Pronghorn,Resident,,35,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5042,Pine Valley,Limited-Entry,LE Buck Pronghorn,Nonresident,,17,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5044,"San Juan, Hatch Point",Limited-Entry,LE Buck Pronghorn,Resident,,8,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5045,"San Rafael, Desert",Limited-Entry,LE Buck Pronghorn,Resident,,31,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5045,"San Rafael, Desert",Limited-Entry,LE Buck Pronghorn,Nonresident,,8,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5046,"San Rafael, North",Limited-Entry,LE Buck Pronghorn,Resident,,132,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5046,"San Rafael, North",Limited-Entry,LE Buck Pronghorn,Nonresident,,183,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5047,Diamond Mtn/Bonanza,Limited-Entry,LE Buck Pronghorn,Nonresident,,15,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5047,Diamond Mtn/Bonanza,Limited-Entry,LE Buck Pronghorn,Resident,,72,0,4,4,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5048,Vernal,Limited-Entry,LE Buck Pronghorn,Resident,,84,0,4,4,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5048,Vernal,Limited-Entry,LE Buck Pronghorn,Nonresident,,23,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5049,Southwest Desert,Limited-Entry,LE Buck Pronghorn,Nonresident,,53,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5049,Southwest Desert,Limited-Entry,LE Buck Pronghorn,Resident,,140,0,3,3,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5050,"West Desert, Riverbed",Limited-Entry,LE Buck Pronghorn,Resident,,183,0,5,5,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5050,"West Desert, Riverbed",Limited-Entry,LE Buck Pronghorn,Nonresident,,24,0,0,0,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
PB5051,"West Desert, Rush Valley",Limited-Entry,LE Buck Pronghorn,Resident,,115,0,2,2,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json
