hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,season,access_type,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permits_2026_draw_source,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,draw_2026_system_type,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,percent_harvest_success_previous_hunting_season,average_harvest_age,current_age_3yr_average,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,notes,source_authority,source_file,data_status,generated_at,huntCode,code,title,huntTitle,unitName,unitCode,boundaryId,boundaryID,BoundaryID,boundary_id_numeric,totalPermits,permitsTotal,quota,dates,sex,sexType,type,category,Weapon,boundaryLink
LO1543,612,North Slope,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1543,LO1543,North Slope,North Slope,North Slope,612,612,612,612,612,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1543
LO1544,609,Ogden,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1544,LO1544,Ogden,Ogden,Ogden,609,609,609,609,609,2,2,2,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1544
LO1546,634,Panguitch Lake,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1546,LO1546,Panguitch Lake,Panguitch Lake,Panguitch Lake,634,634,634,634,634,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1546
LO1547,636,Pine Valley,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1547,LO1547,Pine Valley,Pine Valley,Pine Valley,636,636,636,636,636,2,2,2,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1547
LO1549,633,Fishlake,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1549,LO1549,Fishlake,Fishlake,Fishlake,633,633,633,633,633,2,2,2,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1549
LO1551,618,"San Juan, Abajo Mtns",Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1551,LO1551,"San Juan, Abajo Mtns","San Juan, Abajo Mtns","San Juan, Abajo Mtns",618,618,618,618,618,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1551
LO1552,614,Vernal/Bonanza,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1552,LO1552,Vernal/Bonanza,Vernal/Bonanza,Vernal/Bonanza,614,614,614,614,614,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1552
LO1553,613,Yellowstone,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1553,LO1553,Yellowstone,Yellowstone,Yellowstone,613,613,613,613,613,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1553
LO1554,625,Southwest Desert,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1554,LO1554,Southwest Desert,Southwest Desert,Southwest Desert,625,625,625,625,625,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1554
LO1555,621,"Wasatch Mtns, East",Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1555,LO1555,"Wasatch Mtns, East","Wasatch Mtns, East","Wasatch Mtns, East",621,621,621,621,621,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1555
LO1556,620,"Wasatch Mtns, West",Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1556,LO1556,"Wasatch Mtns, West","Wasatch Mtns, West","Wasatch Mtns, West",620,620,620,620,620,,,,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1556
LO1559,635,Zion,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Late),Buck,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1559,LO1559,Zion,Zion,Zion,635,635,635,635,635,2,2,2,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Late),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1559
LO1561,607,Box Elder,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,377,11,388,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1561,LO1561,Box Elder,Box Elder,Box Elder,607,607,607,607,607,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1561
LO1563,619,Manti/San Rafael,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,690,73,763,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1563,LO1563,Manti/San Rafael,Manti/San Rafael,Manti/San Rafael,619,619,619,619,619,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1563
LO1564,616,Nebo,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1564,LO1564,Nebo,Nebo,Nebo,616,616,616,616,616,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1564
LO1566,804,Fillmore,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1566,LO1566,Fillmore,Fillmore,Fillmore,804,804,804,804,804,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1566
LO1568,611,Kamas,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1568,LO1568,Kamas,Kamas,Kamas,611,611,611,611,611,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1568
LO1569,617,"La Sal, La Sal Mtns",Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,132,8,140,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1569,LO1569,"La Sal, La Sal Mtns","La Sal, La Sal Mtns","La Sal, La Sal Mtns",617,617,617,617,617,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1569
LO1570,629,Monroe,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1570,LO1570,Monroe,Monroe,Monroe,629,629,629,629,629,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1570
LO1571,630,Mt Dutton,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,26,3,29,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1571,LO1571,Mt Dutton,Mt Dutton,Mt Dutton,630,630,630,630,630,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1571
LO1572,615,Nine Mile,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,98,6,104,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1572,LO1572,Nine Mile,Nine Mile,Nine Mile,615,615,615,615,615,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1572
LO1573,612,North Slope,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,210,12,222,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1573,LO1573,North Slope,North Slope,North Slope,612,612,612,612,612,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1573
LO1574,609,Ogden,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1574,LO1574,Ogden,Ogden,Ogden,609,609,609,609,609,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1574
LO1576,634,Panguitch Lake,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,104,18,122,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1576,LO1576,Panguitch Lake,Panguitch Lake,Panguitch Lake,634,634,634,634,634,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1576
LO1577,636,Pine Valley,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,179,16,195,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1577,LO1577,Pine Valley,Pine Valley,Pine Valley,636,636,636,636,636,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1577
LO1579,633,Fishlake,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1579,LO1579,Fishlake,Fishlake,Fishlake,633,633,633,633,633,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1579
LO1581,618,"San Juan, Abajo Mtns",Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,156,25,181,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1581,LO1581,"San Juan, Abajo Mtns","San Juan, Abajo Mtns","San Juan, Abajo Mtns",618,618,618,618,618,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1581
LO1582,614,Vernal/Bonanza,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,59,5,64,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1582,LO1582,Vernal/Bonanza,Vernal/Bonanza,Vernal/Bonanza,614,614,614,614,614,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1582
LO1583,613,Yellowstone,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1583,LO1583,Yellowstone,Yellowstone,Yellowstone,613,613,613,613,613,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1583
LO1584,625,Southwest Desert,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,37,4,41,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1584,LO1584,Southwest Desert,Southwest Desert,Southwest Desert,625,625,625,625,625,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1584
LO1585,621,"Wasatch Mtns, East",Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,411,28,439,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1585,LO1585,"Wasatch Mtns, East","Wasatch Mtns, East","Wasatch Mtns, East",621,621,621,621,621,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1585
LO1586,620,"Wasatch Mtns, West",Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,448,15,463,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING_MEDIUM_APPROVED,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1586,LO1586,"Wasatch Mtns, West","Wasatch Mtns, West","Wasatch Mtns, West",620,620,620,620,620,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1586
LO1589,635,Zion,Deer,Private Land Only,General Season - Private Land Only,,Muzzleloader,Buck,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1589,LO1589,Zion,Zion,Zion,635,635,635,635,635,,,,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Muzzleloader,https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1589
LO1591,804,Fillmore,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Early),Buck,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1591,LO1591,Fillmore,Fillmore,Fillmore,804,804,804,804,804,1,1,1,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Early),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1591
LO1592,611,Kamas,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Early),Buck,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1592,LO1592,Kamas,Kamas,Kamas,611,611,611,611,611,1,1,1,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Early),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1592
LO1593,615,Nine Mile,Deer,Private Land Only,General Season - Private Land Only,,Any Legal Weapon (Early),Buck,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,Public,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,LO1593,LO1593,Nine Mile,Nine Mile,Nine Mile,615,615,615,615,615,1,1,1,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,Buck,Buck,General Season - Private Land Only,Private Land Only,Any Legal Weapon (Early),https://dwrapps.utah.gov/huntboundary/hbstart?HN=LO1593
