bucket,hunt_code,hunt_name,species,permit_type,draw_system_type,algorithm_status,present_in_ml_draw_predictions_v1,present_in_draw_reality_engine_predictive_v2,present_in_hunt_master_enriched,present_in_hunt_unit_reference_linked,reason_not_modeled,recommended_action
in_database_not_modeled,EB3536,Minnie Maud Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3538,Moon Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3540,Old Woman Plateau,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3541,Patmos Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3542,Powder Mountain,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3543,Preston Nutter Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3544,Redd Ranches,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3545,Cactus Ranch LLC,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3546,Roan Cliffs,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3547,Sand Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3548,Scofield Canyons,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3549,Scofield East,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3550,Scofield West,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3551,SJ Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3552,Skull Crack,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3553,Soldier Summit,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3554,South Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3555,Spring Creek/Dodge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3557,Strawberry Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3558,Summit Point,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3559,Three C,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3561,Two Bear,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3562,Wallsburg,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3563,Weber Florence Creek,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3564,Woodruff Creek South,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3565,North Peaks,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3603,Pahvant Ensign,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3604,Double R Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3606,Mountain Sky Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3607,West Willow Creek Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3608,Avintaquin Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3609,Royal Ivory Outfitters,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3610,Sharp Mountain,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3611,West Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3612,5s,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3613,Little Pole Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3614,Tunnel Hollow,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3616,Sweetwater,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3617,The Dirty Dozen,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3619,Weber Florence Creek/Stillman Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EB3620,The Dirty Dozen,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,EL3000,"Beaver, East",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3002,"Book Cliffs, Little Creek Roadless",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3003,"Cache, Meadowville",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3005,"Cache, South",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3006,Manti,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3008,"Fillmore, Pahvant",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3009,La Sal Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3010,Monroe,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3011,Mt Dutton,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3013,"North Slope, Three Corners",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3015,Panguitch Lake,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3018,Fishlake/Thousand Lakes,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3019,San Juan,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3020,Diamond Mtn,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3022,Wasatch Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3024,"Beaver, East",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3025,"Beaver, East",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3028,"Book Cliffs, Little Creek Roadless",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3031,"Box Elder, Pilot Mtn",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3032,"Cache, Meadowville",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3033,"Cache, Meadowville",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3036,"Cache, South",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3037,"Cache, South",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3038,Manti,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3039,Manti,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3042,"Fillmore, Pahvant",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3043,"Fillmore, Pahvant",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3044,Dolores Triangle,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3045,La Sal Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3046,La Sal Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3047,Monroe,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3048,Monroe,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3049,Mt Dutton,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3050,Mt Dutton,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3053,"North Slope, Three Corners",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3056,Panguitch Lake,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3057,Panguitch Lake,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3063,Fishlake/Thousand Lakes,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3064,Fishlake/Thousand Lakes,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3065,Fishlake/Thousand Lakes,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3066,San Juan,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3067,San Juan,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3068,Diamond Mtn,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3069,Diamond Mtn,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3072,Wasatch Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3073,Wasatch Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3077,"Beaver, East",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3079,"Book Cliffs, Little Creek Roadless",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3081,"Cache, Meadowville",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3083,"Cache, South",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3084,Manti,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3086,"Fillmore, Pahvant",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3087,La Sal Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3088,Monroe,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3089,Mt Dutton,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3091,"North Slope, Three Corners",Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3093,Panguitch Lake,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3096,Fishlake/Thousand Lakes,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3097,San Juan,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3098,Diamond Mtn,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
in_database_not_modeled,EL3100,Wasatch Mtns,Elk,Limited Entry,,,NO,NO,NO,YES,MISSING_FROM_ACTIVE_2026_SOURCE,Missing from at least one active 2026 runtime reference surface.
