hunt_code,year,residency,points,eligible_applicants,total_drawn,bonus_permits,regular_permits,total_permits,status,success_ratio,hunt_name,source_file,page_number,p_draw_percent
BI6503,2025,Resident,7,245,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,7,245,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,6,288,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,6,288,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,5,317,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,5,317,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,4,329,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,4,329,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,3,332,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,3,332,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,2,392,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,2,392,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,1,449,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,1,449,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6503,2025,Resident,0,602,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,536,0.0
BI6503,2025,Resident,0,602,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,40,0.0
BI6504,2025,Nonresident,28,3,1,1,0,1,,1 in 3.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,33.33333333333333
BI6504,2025,Nonresident,28,3,1,1,0,1,,1 in 3.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,33.33333333333333
BI6504,2025,Nonresident,27,4,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,27,4,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,26,1,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,26,1,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,25,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,25,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,24,3,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,24,3,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,23,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,23,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,22,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,22,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,21,1,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,21,1,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,20,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,20,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,19,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,19,6,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,18,8,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,18,8,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,17,11,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,17,11,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,16,103,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,16,103,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,15,60,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,15,60,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,14,55,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,14,55,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,13,79,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,13,79,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,12,60,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,12,60,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,11,55,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,11,55,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,10,67,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,10,67,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,9,72,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,9,72,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,8,87,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,8,87,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,7,86,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,7,86,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,6,134,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,6,134,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,5,118,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,5,118,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,4,125,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,4,125,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,3,122,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,3,122,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,2,121,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,2,121,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Nonresident,1,144,1,0,1,1,,1 in 144.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.6944444444444444
BI6504,2025,Nonresident,1,144,1,0,1,1,,1 in 144.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.6944444444444444
BI6504,2025,Nonresident,0,171,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Nonresident,0,171,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,28,1,1,1,0,1,,1 in 1.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,100.0
BI6504,2025,Resident,28,1,1,1,0,1,,1 in 1.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,100.0
BI6504,2025,Resident,27,2,2,2,0,2,,1 in 1.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,100.0
BI6504,2025,Resident,27,2,2,2,0,2,,1 in 1.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,100.0
BI6504,2025,Resident,26,12,1,0,1,1,,1 in 12.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,8.333333333333332
BI6504,2025,Resident,26,12,1,0,1,1,,1 in 12.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,8.333333333333332
BI6504,2025,Resident,25,17,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,25,17,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,24,16,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,24,16,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,23,18,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,23,18,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,22,18,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,22,18,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,21,24,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,21,24,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,20,14,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,20,14,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,19,26,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,19,26,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,18,20,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,18,20,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,17,27,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,17,27,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,16,38,1,0,1,1,,1 in 38.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,2.631578947368421
BI6504,2025,Resident,16,38,1,0,1,1,,1 in 38.0,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,2.631578947368421
BI6504,2025,Resident,15,32,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,15,32,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,14,24,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,14,24,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,13,28,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,13,28,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,12,48,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,12,48,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,11,48,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,11,48,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,10,64,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,10,64,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,9,72,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,9,72,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,8,88,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,8,88,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,7,117,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,7,117,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,6,100,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,6,100,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,5,132,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,5,132,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,4,141,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,4,141,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,3,121,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,3,121,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,2,150,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,2,150,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,1,137,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,1,137,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6504,2025,Resident,0,226,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,537,0.0
BI6504,2025,Resident,0,226,0,0,0,0,,,Bison (hunter’s Choice) - Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,41,0.0
BI6505,2025,Nonresident,26,1,1,1,0,1,,1 in 1.0,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,100.0
BI6505,2025,Nonresident,26,1,1,1,0,1,,1 in 1.0,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,100.0
BI6505,2025,Nonresident,21,2,1,1,0,1,,1 in 2.0,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,50.0
BI6505,2025,Nonresident,21,2,1,1,0,1,,1 in 2.0,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,50.0
BI6505,2025,Nonresident,20,1,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,20,1,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,18,1,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,18,1,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,17,2,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,17,2,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,16,18,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,16,18,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,15,16,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,15,16,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,14,12,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,14,12,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,13,13,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,13,13,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,12,14,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,12,14,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,11,15,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,11,15,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,10,23,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,10,23,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,9,25,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,9,25,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,8,26,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,8,26,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,7,29,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,7,29,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,6,40,1,0,1,1,,1 in 40.0,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,2.5
BI6505,2025,Nonresident,6,40,1,0,1,1,,1 in 40.0,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,2.5
BI6505,2025,Nonresident,5,23,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
BI6505,2025,Nonresident,5,23,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,42,0.0
BI6505,2025,Nonresident,4,31,0,0,0,0,,,Bison (cow Only) -Henry Mtns - Any Legal Weapon,2025 Big Game Draw Results.pdf,538,0.0
