hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_shape,source_file,source_sha256,source_row_start,source_continuation_rows_collapsed,validation_status
LO1617,"West Desert, Swasey",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,638,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1618,"West Desert, Swasey",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,639,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1619,"West Desert, Swasey",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,640,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1620,Oquirrh/Tintic,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,641,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1621,Oquirrh/Tintic,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,642,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1622,Oquirrh/Tintic,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,643,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1623,Cedar/Stansbury,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,644,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1624,Cedar/Stansbury,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,645,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1625,Cedar/Stansbury,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,646,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1627,Cache,Buck,Deer,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,647,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1628,Cache,Buck,Deer,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,648,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1629,Boulder/Kaiparowits,Buck,Deer,Restricted Rifle,General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,649,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1630,Boulder/Kaiparowits,Buck,Deer,Restricted Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,650,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1631,Box Elder,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,651,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
