hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,aligned_recommended_res,aligned_recommended_nr,aligned_recommended_total,alignment_type,winner_source,confidence,source_support_count,source_presence,recommended_action
PB5006,"Box Elder, West",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,10,1,11,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5008,"Fillmore, Oak Creek South",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,15,2,17,15,2,17,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5009,"La Sal, Potash/South Cisco",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,6,0,6,6,0,6,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5011,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,30,3,33,30,3,33,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5012,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,10,1,11,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5013,Pine Valley,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,7,1,8,7,1,8,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5015,"San Rafael, North",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,21,2,23,21,2,23,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5016,Diamond Mtn/Bonanza,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,17,2,19,17,2,19,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5017,Vernal,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,18,2,20,18,2,20,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5018,Southwest Desert,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,31,4,35,31,4,35,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5019,"West Desert, Riverbed",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,18,2,20,18,2,20,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5020,"West Desert, Rush Valley",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,8,1,9,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5021,"West Desert, Snake Valley",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,23,3,26,23,3,26,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5024,Southwest Desert,Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,31,4,35,31,4,35,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5025,Beaver,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,43,5,48,43,5,48,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5026,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,50,6,56,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5027,"Book Cliffs, South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,34,4,38,34,4,38,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5028,"Box Elder, Promontory",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,14,2,16,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5029,"Box Elder, Puddle Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,14,2,16,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5030,"Box Elder, Snowville",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,28,3,31,28,3,31,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5031,"Box Elder, West",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,30,3,33,30,3,33,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5033,"Fillmore, Oak Creek South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,46,5,51,46,5,51,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5034,Kaiparowits,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5035,"La Sal, Potash/South Cisco",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,22,2,24,22,2,24,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5037,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,89,10,99,89,10,99,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5038,"Nine Mile, Range Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,1,14,13,1,14,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5039,"North Slope, Summit",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,15,2,17,15,2,17,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5040,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,29,3,32,29,3,32,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5041,"Panguitch Lake/Zion, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,21,2,23,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5042,Pine Valley,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,21,2,23,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5044,"San Juan, Hatch Point",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,3,0,3,3,0,3,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5045,"San Rafael, Desert",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,7,1,8,7,1,8,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5046,"San Rafael, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,62,7,69,62,7,69,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5047,Diamond Mtn/Bonanza,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,50,6,56,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5048,Vernal,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,54,6,60,54,6,60,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5049,Southwest Desert,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,94,11,105,94,11,105,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5050,"West Desert, Riverbed",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,73,8,81,73,8,81,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5051,"West Desert, Rush Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,32,4,36,32,4,36,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5052,"West Desert, Snake Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,95,11,106,95,11,106,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5053,"Nine Mile, Range Creek",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,4,0,4,4,0,4,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5054,"Panguitch Lake/Zion, North",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,7,1,8,7,1,8,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5055,"San Rafael, Desert",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5056,"San Rafael, North",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,21,2,23,21,2,23,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5059,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,30,3,33,30,3,33,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5060,Diamond Mtn/Bonanza,Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,17,2,19,17,2,19,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5061,"Panguitch Lake/Zion, North",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,7,1,8,7,1,8,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5062,Pine Valley,Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,7,1,8,7,1,8,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5065,"Fillmore, Oak Creek South",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,15,2,17,15,2,17,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5066,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,10,1,11,10,1,11,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5072,Vernal,Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,18,2,20,18,2,20,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5073,"Cache, Rich",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,6,0,6,6,0,6,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5074,"Cache, Rich",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5075,"Cache, Rich",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5076,Parker Mtn,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,135,15,150,135,15,150,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5077,Parker Mtn,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,45,5,50,45,5,50,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5078,Parker Mtn,Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,45,5,50,45,5,50,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5079,"Box Elder, West",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,10,1,11,10,1,11,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5080,"Box Elder, Snowville",Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,9,1,10,9,1,10,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5300,Antelope Creek CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,4,0,4,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5302,Deseret CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,29,0,29,29,0,29,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5305,Park Valley CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,1,0,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5306,Rabbit Creek CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,1,0,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5309,Skull Valley South CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5311,The Rose of Snowville CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,3,0,3,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5312,TL Bar Ranch CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,1,0,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5313,West Willow Creek Ranch CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2024 season dates,,,1,,,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,MEDIUM_SINGLE_SOURCE,1,HANUMBER|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5314,Westlake CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5315,Zane CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5325,Allen Ranch CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5326,Cedar Springs CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,1,0,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5327,Cottonwood Ridge CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,4,0,4,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5328,Pahvant Ensign CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,3,0,3,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5329,Snowville Flat CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5330,George Creek CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,1,0,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5331,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,2,15,13,2,15,DATABASE_MATCHES_RECOMMENDED,HANUMBER,REVIEW_SOURCE_CONFLICT,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,REVIEW_BEFORE_PROMOTION
PB5332,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,4,1,5,4,1,5,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,3,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5337,Heist CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,2,0,2,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
PB5338,Castle Valley Outdoors CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,1,0,1,DATABASE_MATCHES_RECOMMENDED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,PROMOTE_CANDIDATE_AFTER_REVIEW
