hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,xlsx_res,xlsx_nr,xlsx_total,xlsx_total_printed,xlsx_permit_shape,xlsx_row_start,xlsx_continuation_rows_collapsed,pasted_res,pasted_nr,pasted_total,pasted_permit_shape,xlsx_vs_pasted_status,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,external_agreement_status,recommended_action,source_file,source_sha256
LO1553,Yellowstone,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,586,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1554,Southwest Desert,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,587,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1555,"Wasatch Mtns, East",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,588,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1556,"Wasatch Mtns, West",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,589,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1559,Zion,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,590,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1561,Box Elder,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,591,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1563,Manti/San Rafael,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,592,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1564,Nebo,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,593,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1566,Fillmore,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,594,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1568,Kamas,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,595,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1569,"La Sal, La Sal Mtns",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,596,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1570,Monroe,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,597,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1571,Mt Dutton,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,598,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1572,Nine Mile,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,599,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1573,North Slope,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,600,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1574,Ogden,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,601,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1576,Panguitch Lake,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,602,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1577,Pine Valley,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,603,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1579,Fishlake,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,604,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1581,"San Juan, Abajo Mtns",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,605,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1582,Vernal/Bonanza,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,606,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1583,Yellowstone,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,607,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1584,Southwest Desert,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,608,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1585,"Wasatch Mtns, East",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,609,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1586,"Wasatch Mtns, West",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,610,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1589,Zion,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,611,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1591,Fillmore,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,612,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1592,Kamas,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,613,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1593,Nine Mile,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,614,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1594,Panguitch Lake,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,615,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1595,Pine Valley,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,616,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1596,Fishlake,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,617,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1597,Zion,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,618,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1598,North Slope,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,619,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1599,Chalk Creek,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,620,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1600,Chalk Creek,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,621,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1601,Chalk Creek,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,622,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1602,Chalk Creek,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,623,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1603,East Canyon,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,624,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1604,East Canyon,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,625,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1605,East Canyon,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,626,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1606,East Canyon,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,627,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1607,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,628,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1608,Morgan-South Rich,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,629,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1609,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,630,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1610,Morgan-South Rich,Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,631,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1611,"Beaver, East",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,632,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
LO1612,"Beaver, East",Buck,Deer,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,NO_PERMIT_NUMBER_IN_XLSX,633,,,,,NO_PERMIT_NUMBER_IN_PASTE,MATCH_EXACT,0,0,,,,,,,,NO_PERMIT_VALUE,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
