hunt_code,audit_bucket,presence_status,comparison_status,live_hunt_name,database_hunt_name,live_res,live_nr,live_total,database_compared_res,database_compared_nr,database_compared_total,live_shape_status,database_compare_source,source_url,notes
PB5037,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Nine Mile, Anthro-Myton Bench","Nine Mile, Anthro-Myton Bench",89,10,99,89,10,99,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5038,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Nine Mile, Range Creek","Nine Mile, Range Creek",13,1,14,13,1,14,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5039,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"North Slope, Summit","North Slope, Summit",15,2,17,15,2,17,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5040,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",29,3,32,29,3,32,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5041,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Panguitch Lake/Zion, North","Panguitch Lake/Zion, North",21,2,23,21,2,23,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5042,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Pine Valley,Pine Valley,21,2,23,21,2,23,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5044,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Juan, Hatch Point","San Juan, Hatch Point",3,0,3,3,0,3,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5045,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Rafael, Desert","San Rafael, Desert",7,1,8,7,1,8,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5046,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Rafael, North","San Rafael, North",62,7,69,62,7,69,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5047,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Diamond Mtn/Bonanza,Diamond Mtn/Bonanza,50,6,56,50,6,56,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5048,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Vernal,Vernal,54,6,60,54,6,60,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5049,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Southwest Desert,Southwest Desert,94,11,105,94,11,105,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5050,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"West Desert, Riverbed","West Desert, Riverbed",73,8,81,73,8,81,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5051,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"West Desert, Rush Valley","West Desert, Rush Valley",32,4,36,32,4,36,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5052,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"West Desert, Snake Valley","West Desert, Snake Valley",95,11,106,95,11,106,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5053,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Nine Mile, Range Creek","Nine Mile, Range Creek",4,0,4,4,0,4,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5054,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Panguitch Lake/Zion, North","Panguitch Lake/Zion, North",7,1,8,7,1,8,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5055,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Rafael, Desert","San Rafael, Desert",2,0,2,2,0,2,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5056,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Rafael, North","San Rafael, North",21,2,23,21,2,23,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5059,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Nine Mile, Anthro-Myton Bench","Nine Mile, Anthro-Myton Bench",30,3,33,30,3,33,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5060,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Diamond Mtn/Bonanza,Diamond Mtn/Bonanza,17,2,19,17,2,19,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5061,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Panguitch Lake/Zion, North","Panguitch Lake/Zion, North",7,1,8,7,1,8,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5062,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Pine Valley,Pine Valley,7,1,8,7,1,8,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5065,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",15,2,17,15,2,17,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5066,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",10,1,11,10,1,11,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5072,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Vernal,Vernal,18,2,20,18,2,20,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5073,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, Rich","Cache, Rich",6,0,6,6,0,6,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5074,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, Rich","Cache, Rich",2,0,2,2,0,2,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5075,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, Rich","Cache, Rich",2,0,2,2,0,2,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5076,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Parker Mtn,Parker Mtn,135,15,150,135,15,150,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5077,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Parker Mtn,Parker Mtn,45,5,50,45,5,50,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5078,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Parker Mtn,Parker Mtn,45,5,50,45,5,50,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5079,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Box Elder, West","Box Elder, West",10,1,11,10,1,11,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5080,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Box Elder, Snowville","Box Elder, Snowville",9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5300,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Antelope Creek CWMU,Antelope Creek CWMU,,,4,4,0,4,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5302,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Deseret CWMU,Deseret CWMU,,,29,29,0,29,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5305,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Park Valley CWMU,Park Valley CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5306,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Rabbit Creek CWMU,Rabbit Creek CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5309,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Skull Valley South CWMU,Skull Valley South CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5311,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,The Rose of Snowville CWMU,The Rose of Snowville CWMU,,,3,3,0,3,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5312,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,TL Bar Ranch CWMU,TL Bar Ranch CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5313,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,West Willow Creek Ranch CWMU,,,,,,1,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
PB5314,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Westlake CWMU,Westlake CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5315,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Zane CWMU,Zane CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5325,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Allen Ranch CWMU,Allen Ranch CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5326,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Cedar Springs CWMU,Cedar Springs CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5327,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Cottonwood Ridge CWMU,Cottonwood Ridge CWMU,,,4,4,0,4,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5328,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Pahvant Ensign CWMU,Pahvant Ensign CWMU,,,3,3,0,3,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5329,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Snowville Flat CWMU,Snowville Flat CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5330,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,George Creek CWMU,George Creek CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5331,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton/Paunsaugunt,Mt Dutton/Paunsaugunt,13,2,15,13,2,15,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5332,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton/Paunsaugunt,Mt Dutton/Paunsaugunt,4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,
PB5337,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Heist CWMU,Heist CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5338,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Castle Valley Outdoors CWMU,Castle Valley Outdoors CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5339,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Iron Spring CWMU,Iron Spring CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5341,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Sweetwater CWMU,,,,,,1,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
PB5342,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Salt Wells CWMU,Salt Wells CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5345,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Green River Flat CWMU,Green River Flat CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PB5346,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Junction Valley CWMU,Junction Valley CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
PD1000,REVIEW_NUMERIC_MISMATCH,LIVE_AND_DATABASE,NUMERIC_MISMATCH,"Box Elder, Snowville","Box Elder, Snowville",36,4,40,72,8,80,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Live DWR HuntBoundary permits differ from current DATABASE allotment comparison value; review before promotion.
PD1006,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Parker Mtn,,,,22,3,25,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
PD1011,REVIEW_LIVE_ONLY_NOT_IN_DATABASE,LIVE_ONLY,LIVE_ONLY,Deseret CWMU,,,,40,,,,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Hunt code is exposed by live DWR HuntBoundary but missing from current DATABASE.csv.
PD1012,REVIEW_NUMERIC_MISMATCH,LIVE_AND_DATABASE,NUMERIC_MISMATCH,"Box Elder, Promontory","Box Elder, Promontory",18,2,20,22,3,25,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Live DWR HuntBoundary permits differ from current DATABASE allotment comparison value; review before promotion.
PD1016,REVIEW_NUMERIC_MISMATCH,LIVE_AND_DATABASE,NUMERIC_MISMATCH,Zane CWMU,Zane CWMU,,,6,4,0,4,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Live DWR HuntBoundary permits differ from current DATABASE allotment comparison value; review before promotion.
PD1017,REVIEW_NUMERIC_MISMATCH,LIVE_AND_DATABASE,NUMERIC_MISMATCH,"Box Elder, West","Box Elder, West",31,4,35,49,6,55,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Live DWR HuntBoundary permits differ from current DATABASE allotment comparison value; review before promotion.
PD1025,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Cottonwood Ridge CWMU,,,,4,0,4,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
PD1026,REVIEW_NUMERIC_MISMATCH,LIVE_AND_DATABASE,NUMERIC_MISMATCH,Pahvant Ensign CWMU,Pahvant Ensign CWMU,,,6,4,0,4,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Live DWR HuntBoundary permits differ from current DATABASE allotment comparison value; review before promotion.
PD1031,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Westlake CWMU,Westlake CWMU,,,9,9,0,9,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Total aligns but residency split differs or DB has split where DWR only exposes total.
PD1032,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Antelope Creek CWMU,,,,6,,6,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
PD1033,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Rafael, Poison Springs Bench","San Rafael, Poison Springs Bench",13,2,15,13,2,15,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,
PD1034,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",27,3,30,27,3,30,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,
PD1035,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",27,3,30,27,3,30,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,
PD1039,REVIEW_LIVE_ONLY_NOT_IN_DATABASE,LIVE_ONLY,LIVE_ONLY,"Panguitch Lake/Zion, North",,36,4,40,,,,LIVE_DWR_RES_NR_SPLIT,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Hunt code is exposed by live DWR HuntBoundary but missing from current DATABASE.csv.
PD1041,REVIEW_LIVE_ONLY_NOT_IN_DATABASE,LIVE_ONLY,LIVE_ONLY,Heist CWMU,,,,6,,,,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Hunt code is exposed by live DWR HuntBoundary but missing from current DATABASE.csv.
PD1043,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Nine Mile, Anthro-Pleasant Valley","Nine Mile, Anthro-Pleasant Valley",9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,
PD1044,REVIEW_NUMERIC_MISMATCH,LIVE_AND_DATABASE,NUMERIC_MISMATCH,Vernal-Ouray Valley,Vernal-Ouray Valley,4,1,5,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Doe,Live DWR HuntBoundary permits differ from current DATABASE allotment comparison value; review before promotion.
PD1045,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,The Rose of Snowville CWMU,,,,4,0,4,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
PD1046,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Green River Flat CWMU,,,,6,,6,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
