hunt_code,field_name,feeder_source_file,feeder_value,target_value,comparison_status,notes
EB3136,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 1.3 or 76.9%|~1 in 14.0 or 7.1%|~1 in 3.0 or 33.3%|~1 in 3.5 or 28.6%|~1 in 4.0 or 25.0%|~1 in 7.0 or 14.3%|~1 in 9.0 or 11.1%,0|100|22.22|~1 in 1.0 or 100.0%|~1 in 1.3 or 76.9%|~1 in 14.0 or 7.1%|~1 in 3.0 or 33.3%|~1 in 3.5 or 28.6%|...(+3 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3137,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,"West Desert, Deep Creek","West Desert, Deep Creek",MATCH,Feeder values preserved in target set.
EB3137,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3137,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3137,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3137,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3137,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3137,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3137,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS|POINT CREEP DEFEAT,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS|POINT CREEP DEFEAT,MATCH,Feeder values preserved in target set.
EB3137,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3137,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN|RED,GREEN|RED,MATCH,Feeder values preserved in target set.
EB3137,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|...(+10 more),0|1.8|10|100|11.3|11.5|12.5|17|...(+10 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3137,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.000355|0.000710|0.001066|0.001421|0.001776|0.001876|0.002131|...(+22 more),0|0.0004|0.0007|0.0011|0.0014|0.0018|0.0019|0.0021|...(+22 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3137,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.020405|0.039236|0.046367|0.062830|0.064605|0.075326|0.120219|...(+2 more),0|0.0204|0.0392|0.0464|0.0628|0.0646|0.0753|0.1202|...(+2 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3137,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.050355|0.050710|0.051066|0.051421|0.051776|0.051876|0.052131|...(+22 more),0.05|0.0504|0.0507|0.0511|0.0514|0.0518|0.0519|0.0521|...(+22 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3137,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
EB3137,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,10|17,10|17,MATCH,Feeder values preserved in target set.
EB3137,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,13,13,MATCH,Feeder values preserved in target set.
EB3137,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,2,2,MATCH,Feeder values preserved in target set.
EB3137,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,15,15,MATCH,Feeder values preserved in target set.
EB3137,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,61.5,61.5,MATCH,Feeder values preserved in target set.
EB3137,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,10.9,10.9,MATCH,Feeder values preserved in target set.
EB3137,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,8.2,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3137,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,7.3,7.3,MATCH,Feeder values preserved in target set.
EB3137,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3137,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3137,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Above Objective,Above Objective,MATCH,Feeder values preserved in target set.
EB3137,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|MIXED CUTOFF|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3137,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 1.2 or 83.3%|~1 in 10.0 or 10.0%|~1 in 12.0 or 8.3%|~1 in 6.0 or 16.7%|~1 in 7.0 or 14.3%|~1 in 8.0 or 12.5%,0|100|20|28.57|8.33|~1 in 1.0 or 100.0%|~1 in 1.2 or 83.3%|~1 in 10.0 or 10.0%|...(+4 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3139,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,"Cache, North","Cache, North",MATCH,Feeder values preserved in target set.
EB3139,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3139,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3139,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3139,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3139,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3139,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3139,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS,MATCH,Feeder values preserved in target set.
EB3139,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MAX POOL|MIXED CUTOFF|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3139,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN|YELLOW,GREEN|YELLOW,MATCH,Feeder values preserved in target set.
EB3139,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.2|0.4|0.6|0.8|1.0|1.1|1.3|...(+14 more),0|1.1|1.3|100|11.3|14.2|16.5|2.1|...(+14 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3139,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.001911|0.003822|0.005733|0.007644|0.009555|0.011466|0.013377|...(+15 more),0|0.0019|0.0038|0.0057|0.0076|0.0096|0.0115|0.0134|...(+15 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3139,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.016303|0.063106|0.091873|0.115068|0.234840|0.698622|0.708177|...(+3 more),0|0.0163|0.0631|0.0919|0.1151|0.2348|0.6986|0.7082|...(+3 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3139,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.051911|0.053822|0.055733|0.057644|0.059555|0.061466|0.063377|...(+15 more),0.05|0.0519|0.0538|0.0557|0.0576|0.0596|0.0615|0.0634|...(+15 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3139,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,max_pool_cutoff_mixed|max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
EB3139,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,13|8,13|8,MATCH,Feeder values preserved in target set.
EB3139,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,22,22,MATCH,Feeder values preserved in target set.
EB3139,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,2,2,MATCH,Feeder values preserved in target set.
EB3139,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,24,24,MATCH,Feeder values preserved in target set.
EB3139,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,59.3,59.3,MATCH,Feeder values preserved in target set.
EB3139,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,7.8,7.8,MATCH,Feeder values preserved in target set.
EB3139,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,8.3,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3139,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,6.7,6.7,MATCH,Feeder values preserved in target set.
EB3139,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3139,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3139,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Above Objective,Above Objective,MATCH,Feeder values preserved in target set.
EB3139,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|MIXED CUTOFF|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3139,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 1.1 or 90.9%|~1 in 14.0 or 7.1%|~1 in 18.0 or 5.6%|~1 in 3.0 or 33.3%|~1 in 6.0 or 16.7%|~1 in 7.0 or 14.3%|~1 in 8.0 or 12.5%,0|10|100|14.29|~1 in 1.0 or 100.0%|~1 in 1.1 or 90.9%|~1 in 14.0 or 7.1%|~1 in 18.0 or 5.6%|...(+4 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3142,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Barney Top/Kaiparowits,Barney Top/Kaiparowits,MATCH,Feeder values preserved in target set.
EB3142,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3142,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3142,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3142,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
EB3142,draw_pool,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,standard,standard,MATCH,Feeder values preserved in target set.
EB3142,points,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0|1|10|11|12|13|14|15|...(+25 more),0|1|10|11|12|13|14|15|...(+25 more),MATCH,Feeder values preserved in target set.
EB3142,draw_outlook,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS|RANDOM DRAW ONLY,GREEN LIGHT|LONG ODDS|MAY DRAW IN 5-10 YEARS|RANDOM DRAW ONLY,MATCH,Feeder values preserved in target set.
EB3142,status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,MAX POOL|RANDOM ONLY,MAX POOL|RANDOM ONLY,MATCH,Feeder values preserved in target set.
EB3142,trend,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,GREEN,GREEN,MATCH,Feeder values preserved in target set.
EB3142,display_odds_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.0|0.1|0.2|0.4|0.5|0.6|0.7|0.8|...(+16 more),0|1.1|1.3|10|11.5|16.8|2.2|2.6|...(+16 more),IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3142,p_draw_mean,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.001149|0.002298|0.003887|0.004595|0.005744|0.006893|0.008042|...(+17 more),0|0.0011|0.0023|0.0039|0.0046|0.0057|0.0069|0.008|...(+17 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3142,p_draw_p10,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.000000|0.001698|0.018930|0.064884|0.117717|0.161491|0.165208|0.168870|...(+2 more),0|0.0017|0.0189|0.0649|0.1177|0.1615|0.1652|0.1689|...(+2 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3142,p_draw_p90,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,0.050000|0.051149|0.052298|0.053887|0.054595|0.055744|0.056893|0.058042|...(+17 more),0.05|0.0511|0.0523|0.0539|0.0546|0.0557|0.0569|0.058|...(+17 more),MISMATCH,Feeder and target values diverge with no overlap.
EB3142,point_pool_zone,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,max_pool_guaranteed|random_pool,max_pool_guaranteed|random_pool,MATCH,Feeder values preserved in target set.
EB3142,guaranteed_at_2026,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,8,8,MATCH,Feeder values preserved in target set.
EB3142,permits_2026_res,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,9,9,MATCH,Feeder values preserved in target set.
EB3142,permits_2026_nr,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,1,1,MATCH,Feeder values preserved in target set.
EB3142,permits_2026_total,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,10,10,MATCH,Feeder values preserved in target set.
EB3142,harvest_success_pct,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,55.6,55.6,MATCH,Feeder values preserved in target set.
EB3142,average_days_hunted,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/hunt_unit_reference_linked.csv,8.7,8.7,MATCH,Feeder values preserved in target set.
EB3142,average_harvest_age,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,,9.4,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3142,current_age_3yr_average,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,7.8,7.8,MATCH,Feeder values preserved in target set.
EB3142,management_objective_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Elk LE Age Objective,Elk LE Age Objective,MATCH,Feeder values preserved in target set.
EB3142,management_objective_range,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,,5.5 to 7 years avg harvested bull age,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3142,management_direction,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/management_context/hunt_management_objective_context.json,Above Objective,Above Objective,MATCH,Feeder values preserved in target set.
EB3142,availability_status,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/draw_reality_engine.csv,,MAX POOL|RANDOM ONLY,NOT_PRESENT_IN_FEEDER,No feeder value for this hunt_code/field.
EB3142,dwr_result_display,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,~1 in 1.0 or 100.0%|~1 in 3.0 or 33.3%|~1 in 4.0 or 25.0%|~1 in 5.0 or 20.0%,0|100|33.33|~1 in 1.0 or 100.0%|~1 in 3.0 or 33.3%|~1 in 4.0 or 25.0%|~1 in 5.0 or 20.0%,IMPROVED_FROM_CANONICAL_SOURCE,Target diverges with overlapping values; canonical enhancement allowed.
EB3143,hunt_name,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,"Southwest Desert, North","Southwest Desert, North",MATCH,Feeder values preserved in target set.
EB3143,species,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Elk,Elk,MATCH,Feeder values preserved in target set.
EB3143,weapon,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Archery,Archery,MATCH,Feeder values preserved in target set.
EB3143,hunt_type,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2026/csv/hunt_master_canonical_2026_built.csv,Limited Entry,Limited Entry,MATCH,Feeder values preserved in target set.
EB3143,residency,C:/Users/tyler/Desktop/GitHub/HUNT-BUILDER/processed_data/point_ladder_view.csv,Nonresident|Resident,Nonresident|Resident,MATCH,Feeder values preserved in target set.
