source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1211,Blue Spring Hills CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1212,Bluebell CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1213,Boobe Hole CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1215,Buckhorn Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1216,Castle Valley Outdoors CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1217,Causey Spring CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1219,Chimney Rock CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1222,Coldwater Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1224,Cotton Thomas CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1227,Deer Haven CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1228,Deseret CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,13,,13,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1229,Dilly Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1230,Double R Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1231,Dove Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1232,Durst Mountain CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1233,East Fork Chalk Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,4,,4,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1234,East Zion CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1236,Engineer Springs CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1237,Ensign Ranches CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1238,Folley Ridge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1239,Fort Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1240,George Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1241,Golden Spike CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1242,Grass Valley/Clark Canyon CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,14,,14,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1243,Grazing Pasture CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1244,Green Canyon CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1245,Guildersleeve CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1246,Hardscrabble CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1248,Heaston East CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1249,Hiawatha CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1250,Indian Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1251,Indian Head CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1252,Ingham Peak CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1253,Circle E Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1255,Johnson Mountain Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1256,Junction Valley CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,5,,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1258,Little Red Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1259,Tunnel Hollow CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1260,Middle Ridge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1261,Minnie Maud Ridge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,5,,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1263,Moon Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1264,Mountain Meadow CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1265,Mountain Top CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1266,Mt Carmel CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1269,North Promontory CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1270,Nucor West CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1271,Oak Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1272,Old Woman Plateau CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1273,Park Valley Hereford CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,6,,6,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1274,Patmos Ridge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1275,Pine Canyon CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1277,Pocatello Valley CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1279,Preston Nutter Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1280,Promontory Point CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1281,Rattlesnake Pass CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1282,Redd Ranches CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1283,Roan Cliffs CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1285,Sand Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1286,Pisgah Mountain CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1287,Scofield Canyons CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1288,Scofield West CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1289,Sharp Mountain CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1290,Skull Crack CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1291,Skull Valley South CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1292,Soldier Summit CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1293,South Canyon CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1294,Spring Creek Acres CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1295,Spring Creek/Dodge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,6,,6,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1298,Strawberry Ridge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1299,Summit Point CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,3,,3,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1300,Thatcher Mountain CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1301,Three C CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1303,North Peaks CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1304,Two Bear CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1305,Wallsburg CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1306,Washakie CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1308,West Hills CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1309,West Willow Creek Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,5,,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1310,White's Valley CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1312,Woodruff Creek South CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1317,Jacob's Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1322,Pahvant Ensign CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1323,Rock House CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1325,Double Cone CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1326,Rosette CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1327,Mountain Sky Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1328,Clear Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1330,Iron Spring CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1331,Raft River CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1332,West Ridge CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,5,,5,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1333,5S CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1334,Alton - Cactus Buck CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1335,Big Piney Ranch CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1336,First Light CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1337,Little Pole Canyon CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1341,Dry Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1342,Faust Valley CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,1,,1,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1347,The Rose of Snowville CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Buck,Any Legal Weapon,L.E.,CWMU,9,,9,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1351,The Dirty Dozen,Deer,Buck,Any Legal Weapon,L.E.,CWMU,2,,2,RES_NR_SPLIT,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1501,Box Elder,Deer,Buck,Archery,General,,,,1040,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1502,Cache,Deer,Buck,Archery,General,,,,1160,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1503,Manti/San Rafael,Deer,Buck,Archery,General,,,,1800,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1504,Nebo,Deer,Buck,Archery,General,,,,1060,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1506,Fillmore,Deer,Buck,Archery,General,,,,460,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1508,Kamas,Deer,Buck,Archery,General,,,,200,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1509,La Sal Mtns,Deer,Buck,Archery,General,,,,360,TOTAL_ONLY,DIRECT_HUNT_CODE,
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1510,Monroe,Deer,Buck,Archery,General,,,,220,TOTAL_ONLY,DIRECT_HUNT_CODE,
