surface,source_csv,hunt_code,legacy_hunt_code_prefix,hunt_code_prefix_status,residency,point_level,hunt_name,species,hunt_category,applicants,permits,source_file,source_namespace,raw_hunt_code_status
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,11,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,94,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,8,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,206,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,6,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,226,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,14,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,202,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,19,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,51,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,25,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,33,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,16,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,69,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,28,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,4,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,21,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,65,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,29,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,3,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,25,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,40,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,20,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,80,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,26,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,33,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Resident,12,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,81,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,15,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,183,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,22,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,43,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_13_desert_bighorn_sheep.csv,DBS,,,Nonresident,27,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep,Bonus Point,13,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,14,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,239,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,17,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,51,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,8,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,328,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,14,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,73,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,19,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,34,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,22,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,27,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,2,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,314,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,24,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,21,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,4,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,428,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,23,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,20,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,18,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,42,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,18,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,69,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,17,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,300,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,27,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,3,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,30,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,1,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,4,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,237,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,16,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,228,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,23,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,20,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,31,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,1,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,8,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,179,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,15,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,200,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,9,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,301,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,13,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,71,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,13,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,187,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,3,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,446,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,16,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,41,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,25,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,17,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,15,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,58,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,22,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,17,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,20,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,15,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,10,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,115,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,3,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,294,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,26,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,1,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,26,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,10,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,21,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,20,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,19,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,27,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,27,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,2,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,6,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,349,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,11,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,211,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,0,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,711,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,21,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,27,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,7,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,367,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,28,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,3,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,2,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,539,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,11,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,115,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,12,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,195,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,5,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,247,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,0,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,456,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,12,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,91,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,10,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,232,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,9,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,135,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,5,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,435,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,6,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,215,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,1,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,396,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,7,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,219,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,20,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,37,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Nonresident,1,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,573,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_14_rocky_mtn_bighorn_sheep.csv,RMB,,,Resident,29,Rocky Mountain Sheep Bonus Point,Rocky Mtn Bighorn Sheep,Bonus Point,2,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,16,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,236,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,27,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,2,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,26,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,7,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,31,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,1,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,14,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,85,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,21,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,37,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,24,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,11,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,18,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,31,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,26,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,4,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,6,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,212,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,11,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,118,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,8,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,282,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,0,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,293,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Nonresident,12,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,197,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,25,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,11,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_15_mountain_goat.csv,GOA,,,Resident,5,Mountain Goat Bonus Point,Mountain Goat,Bonus Point,205,0,,,FAMILY_AGGREGATE_LABEL
