hunt_code,year,harvest_permits,draw_total_permits_reconciled,field_permit_gap,overlay_matched_permits,overlay_gap_status,matched_overlay_families,matched_overlay_sources,matched_overlay_areas,max_overlay_match_score,harvest_hunt_name,draw_hunt_name,harvest_species,draw_species,harvest_weapon,draw_weapon
EA1263,2025,79,35,44,0,NO_OVERLAY_MATCH_FOUND,,,,,Weber Florence Creek/Stillman Creek,Weber Florence Creek/Stillman Creek CWMU,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1264,2025,46,49,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Wasatch Mtns, Rabbit Gulch","Wasatch Mtns, Rabbit Gulch",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1267,2025,87,90,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Cache,Cache,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1268,2025,147,81,66,0,NO_OVERLAY_MATCH_FOUND,,,,,"North Slope, Summit","North Slope, Summit",Elk,Elk,Archery,Archery
EA1269,2025,199,196,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Ogden (excludes Hyrum),Ogden (Excludes Hyrum),Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1273,2025,25,23,2,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"North Slope, Three Corners:1",0.850,"North Slope, Three Corners","North Slope, Three Corners",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1274,2025,25,16,9,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"North Slope, Three Corners:1",0.850,"North Slope, Three Corners","North Slope, Three Corners",Elk,Elk,Archery,Archery
EA1276,2025,43,37,6,12,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Wasatch Mtns:4|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:2|Wasatch Mtns:2|Wasatch Mtns:1,0.850,"Wasatch Mtns, Box Elder Peak","Wasatch Mtns, Box Elder Peak",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1277,2025,25,24,1,1,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"North Slope, Three Corners:1",0.850,"North Slope, Three Corners","North Slope, Three Corners",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1278,2025,50,22,28,15,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Manti:4|Manti:1|Manti:1|Manti:1|Manti:2|Manti:2|Manti:1|Manti:3,0.850,Ferron-Nelson Mtn,"Manti, Ferron-Nelson Mtn",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1279,2025,49,37,12,15,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Manti:4|Manti:1|Manti:1|Manti:1|Manti:2|Manti:2|Manti:1|Manti:3,0.850,Ferron-Nelson Mtn,"Manti, Ferron-Nelson Mtn",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1280,2025,167,21,146,13,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,"La Sal:4|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:1|La Sal:1",0.850,"La Sal Mtns, North","La Sal, La Sal Mtns-North",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1281,2025,73,71,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Mt Dutton:1|Mt Dutton:1|Mt Dutton:1|Mt Dutton:1,0.850,"Mt Dutton, Deep Creek","Mt Dutton, Deep Creek",Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1282,2025,30,12,18,0,NO_OVERLAY_MATCH_FOUND,,,,,"Ogden, North","Ogden, North",Elk,Elk,Archery,Archery
EA1283,2025,35,33,2,3,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Panguitch Lake:1|Panguitch Lake:1|Panguitch Lake:1,0.850,Panguitch Lake,Panguitch Lake,Elk,Elk,Archery,Archery
EA1284,2025,35,33,2,3,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Panguitch Lake:1|Panguitch Lake:1|Panguitch Lake:1,0.850,Panguitch Lake,Panguitch Lake,Elk,Elk,Muzzleloader,Muzzleloader
EA1285,2025,32,35,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Panguitch Lake,Panguitch Lake,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1286,2025,16,30,-14,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA2033,2025,73,50,23,0,NO_OVERLAY_MATCH_FOUND,,,,,Kamas,Kamas,Elk,Elk,Any Legal Weapon,Archery
EA2034,2025,17,9,8,0,NO_OVERLAY_MATCH_FOUND,,,,,"Nine Mile, Anthro","Nine Mile, Anthro",Elk,Elk,Archery,Archery
EA2037,2025,163,69,94,0,NO_OVERLAY_MATCH_FOUND,,,,,Yellowstone,Yellowstone,Elk,Elk,Archery,Archery
EA2038,2025,853,499,354,12,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Wasatch Mtns:4|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:2|Wasatch Mtns:2|Wasatch Mtns:1,0.850,Wasatch Mtns,Wasatch Mtns,Elk,Elk,Archery,Archery
EB1007,2025,735,750,-15,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Draw-only Youth Any Bull/Hunter's Choice Elk,Draw-only Youth Any Bull/Hunters Choice Elk,Elk,Elk,Any Legal Weapon,Any Legal Weapon
EB3000,2025,26,23,3,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Beaver, East:1|Beaver, East:1|Beaver, East:1|Beaver, East:1",0.850,"Beaver, East",Beaver East,Elk,Elk,Archery,Archery
EB3005,2025,10,9,1,6,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Cache:4|Cache, South:1|Cache, South:1",0.850,"Cache, South",Cache South,Elk,Elk,Archery,Archery
EB3006,2025,175,172,3,15,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Manti:4|Manti:1|Manti:1|Manti:1|Manti:2|Manti:2|Manti:1|Manti:3,0.850,Manti,Manti,Elk,Elk,Archery,Archery
EB3008,2025,22,20,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Fillmore, Pahvant:1|Fillmore, Pahvant:1|Fillmore, Pahvant:1|Fillmore, Pahvant:1",0.850,"Fillmore, Pahvant",Fillmore Pahvant,Elk,Elk,Archery,Archery
EB3009,2025,42,39,3,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,"La Sal:4|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:1|La Sal:1",0.850,La Sal Mtns,La Sal Mtns,Elk,Elk,Archery,Archery
EB3010,2025,2,21,-19,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Elk,Elk,Archery,Archery
EB3011,2025,21,19,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Mt Dutton:1|Mt Dutton:1|Mt Dutton:1|Mt Dutton:1,0.850,Mt Dutton,Mt Dutton,Elk,Elk,Archery,Archery
EB3013,2025,8,7,1,1,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"North Slope, Three Corners:1",0.850,"North Slope, Three Corners",North Slope Three Corners,Elk,Elk,Archery,Archery
EB3015,2025,18,17,1,3,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Panguitch Lake:1|Panguitch Lake:1|Panguitch Lake:1,0.850,Panguitch Lake,Panguitch Lake,Elk,Elk,Archery,Archery
EB3018,2025,89,87,2,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Fishlake:4|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1,0.850,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Elk,Archery,Archery
EB3019,2025,30,28,2,5,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1,0.850,San Juan Bull Elk,San Juan Bull Elk,Elk,Elk,Archery,Archery
EB3020,2025,25,24,1,5,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1,0.850,Diamond Mtn,Diamond Mtn,Elk,Elk,Archery,Archery
EB3022,2025,182,176,6,12,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Wasatch Mtns:4|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:2|Wasatch Mtns:2|Wasatch Mtns:1,0.850,Wasatch Mtns,Wasatch Mtns,Elk,Elk,Archery,Archery
EB3024,2025,11,10,1,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Beaver, East:1|Beaver, East:1|Beaver, East:1|Beaver, East:1",0.850,"Beaver, East",Beaver East,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3025,2025,17,15,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Beaver, East:1|Beaver, East:1|Beaver, East:1|Beaver, East:1",1.000,"Beaver, East",Beaver East,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3031,2025,12,10,2,1,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Box Elder, Pilot Mtn:1",0.850,"Box Elder, Pilot Mtn",Box Elder Pilot Mtn,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3032,2025,6,5,1,7,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Cache:4|Cache, Meadowville:1|Cache, Meadowville:1|Cache, Meadowville:1",0.850,"Cache, Meadowville",Cache Meadowville,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3036,2025,4,3,1,6,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Cache:4|Cache, South:1|Cache, South:1",0.850,"Cache, South",Cache South,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3037,2025,7,6,1,6,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Cache:4|Cache, South:1|Cache, South:1",0.850,"Cache, South",Cache South,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3038,2025,72,70,2,15,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Manti:4|Manti:1|Manti:1|Manti:1|Manti:2|Manti:2|Manti:1|Manti:3,0.850,Manti,Manti,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3039,2025,122,117,5,15,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Manti:1|Manti:4|Manti:1|Manti:1|Manti:2|Manti:2|Manti:1|Manti:3,1.000,Manti,Manti,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3042,2025,16,9,7,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Fillmore, Pahvant:1|Fillmore, Pahvant:1|Fillmore, Pahvant:1|Fillmore, Pahvant:1",0.850,"Fillmore, Pahvant",Fillmore Pahvant,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3043,2025,16,14,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"Fillmore, Pahvant:1|Fillmore, Pahvant:1|Fillmore, Pahvant:1|Fillmore, Pahvant:1",1.000,"Fillmore, Pahvant",Fillmore Pahvant,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3045,2025,17,15,2,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,"La Sal:4|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:1|La Sal:1",0.850,La Sal Mtns,La Sal Mtns,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3046,2025,28,26,2,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,"La Sal, La Sal Mtns:1|La Sal:4|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:1|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:2|La Sal, La Sal Mtns:1|La Sal:1",1.000,La Sal Mtns,La Sal Mtns,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3047,2025,8,9,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3048,2025,15,14,1,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Monroe:1|Monroe:1|Monroe:1|Monroe:1,1.000,Monroe,Monroe,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3050,2025,15,13,2,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Mt Dutton:1|Mt Dutton:1|Mt Dutton:1|Mt Dutton:1,1.000,Mt Dutton,Mt Dutton,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3053,2025,11,10,1,1,FIELD_PERMIT_GAP_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,"North Slope, Three Corners:1",0.850,"North Slope, Three Corners",North Slope Three Corners,Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3056,2025,12,6,6,3,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Panguitch Lake:1|Panguitch Lake:1|Panguitch Lake:1,0.850,Panguitch Lake,Panguitch Lake,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3057,2025,13,12,1,3,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Panguitch Lake:1|Panguitch Lake:1|Panguitch Lake:1,1.000,Panguitch Lake,Panguitch Lake,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3063,2025,38,35,3,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Fishlake:4|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1,0.850,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3064,2025,108,102,6,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Fishlake/Thousand Lakes:1|Fishlake:4|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1,1.000,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3065,2025,64,60,4,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Fishlake/Thousand Lakes:1|Fishlake:4|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1,1.000,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3066,2025,19,11,8,5,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1,0.850,San Juan Bull Elk,San Juan Bull Elk,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3067,2025,21,20,1,5,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1|San Juan Bull Elk:1,1.000,San Juan Bull Elk,San Juan Bull Elk,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3068,2025,11,9,2,5,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1,0.850,Diamond Mtn,Diamond Mtn,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3069,2025,31,29,2,5,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1|Diamond Mtn:1,1.000,Diamond Mtn,Diamond Mtn,Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3072,2025,76,71,5,12,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Wasatch Mtns:4|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:2|Wasatch Mtns:2|Wasatch Mtns:1,0.850,Wasatch Mtns,Wasatch Mtns,Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3073,2025,124,121,3,12,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Wasatch Mtns:1|Wasatch Mtns:4|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:2|Wasatch Mtns:2|Wasatch Mtns:1,1.000,Wasatch Mtns,Wasatch Mtns,Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3079,2025,1,2,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Little Creek Roadless",Book Cliffs Little Creek Roadless,Elk,Elk,Muzzleloader,Muzzleloader
EB3084,2025,104,102,2,15,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Manti:4|Manti:1|Manti:1|Manti:1|Manti:2|Manti:2|Manti:1|Manti:3,0.850,Manti,Manti,Elk,Elk,Muzzleloader,Muzzleloader
EB3088,2025,6,12,-6,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Elk,Elk,Muzzleloader,Muzzleloader
EB3093,2025,12,11,1,3,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Panguitch Lake:1|Panguitch Lake:1|Panguitch Lake:1,0.850,Panguitch Lake,Panguitch Lake,Elk,Elk,Muzzleloader,Muzzleloader
EB3096,2025,55,53,2,13,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027|EXPO_2025_NAME_ONLY,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv|pipeline/RAW/hunt_unit_database/2026/xlsx/2025  Expo Permits Draw Results.xlsx,Fishlake:4|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:2|Fishlake/Thousand Lakes:1|Fishlake/Thousand Lakes:1,0.850,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Elk,Elk,Muzzleloader,Muzzleloader
EB3100,2025,109,105,4,12,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_2025_2027,pipeline/RAW/hunt_unit_database/2026/reports/conservation_permits_2025_2027_grouped.csv,Wasatch Mtns:4|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:2|Wasatch Mtns:2|Wasatch Mtns:1,0.850,Wasatch Mtns,Wasatch Mtns,Elk,Elk,Muzzleloader,Muzzleloader
