comparison,hunt_code,boundary_id,hunt_name,species,primary_universe_bucket,scoring_bucket
matrix_2026_NOT_IN_bible_2025,EL3031,682,"Box Elder, Pilot Mtn",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3032,33,"Cache, Meadowville",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3033,33,"Cache, Meadowville",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3036,41,"Cache, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3037,41,"Cache, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3038,51,Manti,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3039,51,Manti,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3042,88,"Fillmore, Pahvant",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3043,88,"Fillmore, Pahvant",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3044,108,Dolores Triangle,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3045,617,La Sal Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3046,617,La Sal Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3047,629,Monroe,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3048,629,Monroe,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3049,630,Mt Dutton,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3050,630,Mt Dutton,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3053,140,"North Slope, Three Corners",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3056,634,Panguitch Lake,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3057,634,Panguitch Lake,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3063,175,Fishlake/Thousand Lakes,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3064,175,Fishlake/Thousand Lakes,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3065,175,Fishlake/Thousand Lakes,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3066,183,San Juan,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3067,183,San Juan,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3068,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3069,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3072,222,Wasatch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3073,222,Wasatch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3077,685,"Beaver, East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3079,12,"Book Cliffs, Little Creek Roadless",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3081,33,"Cache, Meadowville",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3083,41,"Cache, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3084,51,Manti,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3086,88,"Fillmore, Pahvant",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3087,617,La Sal Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3088,629,Monroe,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3089,630,Mt Dutton,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3091,140,"North Slope, Three Corners",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3093,634,Panguitch Lake,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3096,175,Fishlake/Thousand Lakes,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3097,183,San Juan,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3098,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3100,222,Wasatch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3126,51,Manti,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3127,222,Wasatch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3130,682,"Box Elder, Pilot Mtn",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3132,36,"Cache, North",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3135,869,Barney Top/Kaiparowits,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3136,871,"Southwest Desert, North",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3137,241,"West Desert, Deep Creek",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3139,36,"Cache, North",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3142,869,Barney Top/Kaiparowits,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3143,871,"Southwest Desert, North",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3144,241,"West Desert, Deep Creek",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3145,172,Boulder,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3146,872,"Southwest Desert, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3147,867,"Box Elder, Grouse Creek",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3148,172,Boulder,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3149,872,"Southwest Desert, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3150,867,"Box Elder, Grouse Creek",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3151,172,Boulder,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3152,872,"Southwest Desert, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3153,867,"Box Elder, Grouse Creek",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3154,172,Boulder,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3155,872,"Southwest Desert, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3158,685,"Beaver, East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3159,685,"Beaver, East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3160,899,"Book Cliffs, Bitter Creek/East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3161,899,"Book Cliffs, Bitter Creek/East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3162,899,"Book Cliffs, Bitter Creek/East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3163,899,"Book Cliffs, Bitter Creek/East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3164,899,"Book Cliffs, Bitter Creek/East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3166,899,"Book Cliffs, Bitter Creek/East",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3167,12,"Book Cliffs, Little Creek Roadless",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3168,33,"Cache, Meadowville",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3169,33,"Cache, Meadowville",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3170,41,"Cache, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3171,41,"Cache, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3172,51,Manti,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3173,901,Nebo/San Pitch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3174,901,Nebo/San Pitch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3175,901,Nebo/San Pitch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3176,901,Nebo/San Pitch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3177,901,Nebo/San Pitch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3179,901,Nebo/San Pitch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3180,88,"Fillmore, Pahvant",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3181,88,"Fillmore, Pahvant",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3182,617,La Sal Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3183,617,La Sal Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3184,629,Monroe,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3185,629,Monroe,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3186,630,Mt Dutton,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3187,630,Mt Dutton,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3188,634,Panguitch Lake,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3189,634,Panguitch Lake,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3190,172,Boulder,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3191,172,Boulder,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3192,175,Fishlake/Thousand Lakes,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3193,183,San Juan,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3194,183,San Juan,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3195,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3196,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3197,872,"Southwest Desert, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3198,872,"Southwest Desert, South",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3199,222,Wasatch Mtns,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3205,276,East Canyon,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3208,117,Morgan-South Rich,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EL3210,140,"North Slope, Three Corners",Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,EX1000,5130,Elk Extended,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,GO1000,5131,Statewide,Mountain Goat,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
matrix_2026_NOT_IN_bible_2025,LD1001,163,Paunsaugunt,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LD1004,163,Paunsaugunt,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LD1006,163,Paunsaugunt,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LD1019,85,"Fillmore, Oak Creek",Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LD1023,206,Diamond Mtn,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LD1108,632,Thousand Lakes,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0008,206,Diamond Mtn,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0009,206,Diamond Mtn,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0010,206,Diamond Mountain,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0011,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0012,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0013,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0014,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO0015,206,Diamond Mtn,Elk,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
matrix_2026_NOT_IN_bible_2025,LO1501,607,Box Elder,Deer,MATRIX_MAPPED_SEARCHABLE_NOT_WORKBOOK,MAPPED_SEARCHABLE_NOT_AUTOMATICALLY_SCORABLE
