hunt_code,prefix,confirmation_status,in_bible_2020,in_harvest_reports,bible_species,bible_title,bible_source_files,harvest_source_files,harvest_source_pages,harvest_context_samples,notes
EA1185,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1185 Antlerless Elk - Central Mtns, Ferron Canyon Southeast - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1185 Central Mtns, Ferron Canyon Southeast 20 20 4 7.9 21.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1186,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1186 Antlerless Elk - Mt Dutton/plateau - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,Antlerless elk EA1186 Mt Dutton/Plateau 29 28 17 4.6 63.2,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1187,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1187 Antlerless Elk - Paunsaugunt, Hatch Bench - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,"Antlerless elk EA1187 Paunsaugunt, Hatch Bench 50 35 12 7.2 33.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1189,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1189 Antlerless Elk - Wasatch Mtns, West-central - Muzzleloader",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,"Antlerless elk EA1189 Wasatch Mtns, West-Central 397 349 104 4.1 29.9",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1190,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1190 Antlerless Elk - Beaver, North - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1190 Beaver, North 145 132 27 5.4 20.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1192,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1192 Cwmu Antlerless Elk - Pahvant Ensign - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,5,CWMU Antlerless elk EA1192 Pahvant Ensign 18 15 3 2.7 22.2,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1193,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1193 Antlerless Elk - Cache, Rich - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1193 Cache, Rich 50 47 26 4.5 54.8",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1194,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1194 Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1194 Cache, Richmond Hyde Park 24 20 6 5.8 30.8",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1196,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1196 Antlerless Elk - North Slope, Summit - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1196 North Slope, Summit 74 72 20 7.1 27.1",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1197,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1197 Antlerless Elk - San Juan, Elk Ridge - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,"Antlerless elk EA1197 San Juan, Elk Ridge 49 47 29 5.3 62.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1198,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1198 Cwmu Antlerless Elk - Bear Springs - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,CWMU Antlerless elk EA1198 Bear Springs 2 2 1 3.0 50.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1201,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1201 Cwmu Antlerless Elk - Mountain Sky Ranch - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,5,CWMU Antlerless elk EA1201 Mountain Sky Ranch 4 4 0 4.0 0.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1203,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1203 Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1203 Box Elder, Pilot Mtn 5 5 4 2.0 75.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1204,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1204 Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1204 Box Elder, Pilot Mtn 4 4 2 3.5 50.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1205,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1205 Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1205 Cache, Richmond Hyde Park 25 22 3 5.5 13.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1206,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1206 Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1206 Cache, Richmond Hyde Park 25 21 5 5.3 25.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1207,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1207 Antlerless Elk - Central Mtns, Moroni Hills - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1207 Central Mtns, Moroni Hills 47 38 5 5.3 12.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1208,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1208 Antlerless Elk - Central Mtns, Nebo - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1208 Central Mtns, Nebo 74 64 34 8.4 53.1",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1209,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1209 Antlerless Elk - Fillmore, Oak Creek Le - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1209 Fillmore, Oak Creek LE 50 47 23 5.3 48.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1210,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1210 Antlerless Elk - La Sal, La Sal Mtns-taylor Flat -An y Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1210 La Sal, La Sal Mtns-Taylor Flat 49 45 27 5.1 61.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1211,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1211 Antlerless Elk - Southwest Desert - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,Antlerless elk EA1211 Southwest Desert 129 121 66 4.5 54.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1214,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1214 Antlerless Elk - Southwest Desert, Northwest Part - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,"Antlerless elk EA1214 Southwest Desert, Northwest Part 30 27 17 3.9 64.7",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1217,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1217 Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,"Antlerless elk EA1217 Wasatch Mtns, Avintaquin 100 80 20 5.0 25.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1219,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1219 Antlerless Elk - Beaver, North - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1219 Beaver, North 98 92 31 4.8 33.8",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1220,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1220 Central Mtns, Manti 2 2 0 10.0 0.0","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA1222,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1222 Antlerless Elk - Beaver, East - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1222 Beaver, East 96 93 39 5.1 42.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1223,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1223 Antlerless Elk - Beaver, East - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1223 Beaver, East 97 84 22 4.2 26.8",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1224,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1224 Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1224 Book Cliffs, Bitter Creek/South 78 71 38 3.6 54.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1225,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1225 Antlerless Elk - Book Cliffs, Bitter Creek/south - Muzzleloader",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless elk EA1225 Book Cliffs, Bitter Creek/South 49 43 19 3.6 43.2",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1226,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1226 Antlerless Elk - Central Mtns, Moroni Hills - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1226 Central Mtns, Moroni Hills 30 23 8 5.7 35.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1227,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1227 Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,"Antlerless elk EA1227 Fillmore, Kanosh Valley 10 10 8 2.3 75.0",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1228,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1228 Antlerless Elk - Morgan-south Rich - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,Antlerless elk EA1228 Morgan - South Rich 100 88 36 5.0 41.1,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1229,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1229 Antlerless Elk - Morgan-south Rich - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,2,Antlerless elk EA1229 Morgan - South Rich 98 88 24 3.5 27.1,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1230,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,Hunt: EA1230 Antlerless Elk - Panguitch Lake - Any Legal Weapon,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,Antlerless elk EA1230 Panguitch Lake 100 85 38 3.5 45.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA1231,EA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Elk,"Hunt: EA1231 Antlerless Elk - West Desert, Tintic Valley - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,3,"Antlerless elk EA1231 West Desert, Tintic Valley 75 64 21 12.9 33.3",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
EA2001,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,Antlerless elk private-lands only EA2001 Ogden 190 163 36 11.5 22.1,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2002,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,Antlerless elk private-lands only EA2002 Morgan-South Rich 182 135 34 5.8 25.5,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2003,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,Antlerless elk private-lands only EA2003 East Canyon 249 218 77 9.8 35.2,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2004,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,Antlerless elk private-lands only EA2004 Chalk Creek 485 367 98 9.0 26.7,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2005,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2005 North Slope, West Daggett 38 37 23 4.5 64.0","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2006,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2006 South Slope, Yellowstone 550 490 216 9.4 44.1","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2008,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2008 Nine Mile, Anthro-Myton Bench 31 18 0 6.5 0.0","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2009,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2009 La Sal, La Sal Mtns 60 52 24 12.5 46.2","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2010,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,Antlerless elk private-lands only EA2010 San Juan 50 48 26 13.1 54.2,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2011,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2011 Central Mtns, Manti 200 180 49 9.0 27.5","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2012,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2012 Wasatch Mtns, West 222 175 57 7.4 32.9","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2013,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2013 Wasatch Mtns, Currant Creek 154 124 19 10.0 15.3","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2014,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,"Antlerless elk private-lands only EA2014 Wasatch Mtns, Avintaquin - White River 60 35 8 6.5 21.4","Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
EA2015,EA,HARVEST_ONLY_NOT_IN_BIBLE_2020,NO,YES,,,,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,4,Antlerless elk private-lands only EA2015 Paunsaugunt 119 105 28 7.7 26.7,"Code appears in selected 2020 harvest reports but not in the 2020 BIBLE draw-result document; review for draw-vs-harvest scope, extraction gap, or source-family mismatch."
