hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,has_permit_value,permit_count_status,hunt_code_mapping_status,boundary_id,boundary_id_mapping_status,source_role,source_file,source_row_number
MB6256,Woodruff Creek South CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,571,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,24
MB6258,Jacob's Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,580,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,25
MB6262,Junction Valley CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,589,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,26
MB6265,Little Pole Canyon CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,556,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,27
MB6266,Weber Florence Creek/Stillman Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,524,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,28
GO1000,Mountain Goat - Statewide Permit,Mountain Goat,Hunters Choice,Any Legal Weapon,Statewide,"Sept 1 - Dec 31, 2026",,,1,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,5131,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,2
GO6800,Beaver,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Sept 27 2026,7,2,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,3
GO6801,Beaver,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 28 2026 - Oct 26 2026,9,0,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,4
GO6803,Nebo,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 26 2026 - Nov 25 2026,21,3,24,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,5
GO6804,High Uintas Kamas,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,102,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,6
GO6805,High Uintas Central,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,145,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,7
GO6806,High Uintas East,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,146,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,8
GO6807,High Uintas Leidy Peak,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,147,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,9
GO6808,High Uintas West,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,9,2,11,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,148,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,10
GO6810,"Ogden, Willard Peak",Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,157,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,11
GO6813,"Wasatch Mtns, Provo Peak",Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,233,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,12
GO6814,Mt Dutton,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,13
GO6817,La Sal Mtns,Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,10,2,12,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,14
GO6818,"Wasatch Mtns, Box Elder Peak",Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,225,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,15
GO6819,"Wasatch Mtns, Lone Peak",Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,231,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,16
GO6820,"Wasatch Mtns, Timpanogos",Mountain Goat,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,8,2,10,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,200,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,17
GO6821,Nebo,Mountain Goat,Hunters Choice,Archery,Once-in-a-lifetime,Sept 16 2026 - Sept 25 2026,12,0,12,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,18
GO6822,Beaver,Mountain Goat,Hunters Choice,Archery,Once-in-a-lifetime,Nov 14 2026 - Nov 23 2026,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,19
LP5025,Beaver - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,1
LP5031,"Box Elder, West - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,755,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,2
LP5033,"Fillmore, Oak Creek South - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,81,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,3
LP5046,"San Rafael, North - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,194,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,4
LP5049,Southwest Desert - Private Land Only,Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,5
LP5051,"West Desert, Rush Valley - Private Land Only",Pronghorn,Buck,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,245,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,6
PB1000,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",,,1,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,5134,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,7
PB5000,Beaver,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,11,1,12,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,8
PB5001,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,13,1,14,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,667,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,9
PB5002,"Book Cliffs, South",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,15,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,10
PB5003,"Box Elder, Promontory",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,4,0,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,24,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,11
PB5004,"Box Elder, Puddle Valley",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,3,1,4,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,25,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,12
PB5005,"Box Elder, Snowville",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,9,1,10,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,27,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,13
PB5006,"Box Elder, West",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,755,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,14
PB5008,"Fillmore, Oak Creek South",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,15,2,17,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,81,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,15
PB5009,"La Sal, Potash/South Cisco",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,6,0,6,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,688,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,16
PB5011,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,30,3,33,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,129,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,17
PB5012,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,10,1,11,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,289,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,18
PB5013,Pine Valley,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,7,1,8,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,19
PB5015,"San Rafael, North",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,21,2,23,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,194,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,20
PB5016,Diamond Mtn/Bonanza,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,17,2,19,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,461,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,21
PB5017,Vernal,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,18,2,20,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,208,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,22
PB5018,Southwest Desert,Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,31,4,35,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,23
PB5019,"West Desert, Riverbed",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,18,2,20,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,244,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,24
PB5020,"West Desert, Rush Valley",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,8,1,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,245,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,25
PB5021,"West Desert, Snake Valley",Pronghorn,Buck,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,23,3,26,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,246,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,26
PB5024,Southwest Desert,Pronghorn,Buck,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,31,4,35,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,27
PB5025,Beaver,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,43,5,48,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,628,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,28
PB5026,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,667,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,29
PB5027,"Book Cliffs, South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,34,4,38,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,15,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,30
PB5028,"Box Elder, Promontory",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,24,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,31
PB5029,"Box Elder, Puddle Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,14,2,16,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,25,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,32
PB5030,"Box Elder, Snowville",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,28,3,31,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,27,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,33
PB5031,"Box Elder, West",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,30,3,33,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,755,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,34
PB5033,"Fillmore, Oak Creek South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,46,5,51,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,81,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,35
PB5034,Kaiparowits,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,97,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,36
PB5035,"La Sal, Potash/South Cisco",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,22,2,24,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,688,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,37
PB5037,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,89,10,99,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,129,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,38
PB5038,"Nine Mile, Range Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,1,14,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,277,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,39
PB5039,"North Slope, Summit",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,15,2,17,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,138,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,40
PB5040,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,29,3,32,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,289,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,41
PB5041,"Panguitch Lake/Zion, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,718,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,42
PB5042,Pine Valley,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,21,2,23,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,43
PB5044,"San Juan, Hatch Point",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,186,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,44
PB5045,"San Rafael, Desert",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,7,1,8,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,443,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,45
PB5046,"San Rafael, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,62,7,69,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,194,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,46
PB5047,Diamond Mtn/Bonanza,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,461,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,47
PB5048,Vernal,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,54,6,60,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,208,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,48
PB5049,Southwest Desert,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,94,11,105,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,49
PB5050,"West Desert, Riverbed",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,73,8,81,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,244,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,50
PB5051,"West Desert, Rush Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,32,4,36,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,245,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,51
