hunt_code,hunt_name,species,usable_reviewed_source_count,usable_reviewed_value_source_count,usable_reviewed_unique_value_count,reviewed_consensus_res,reviewed_consensus_nr,reviewed_consensus_total,reviewed_consensus_source_count,reviewed_consensus_status,all_reviewed_values,usable_source_files,all_source_roles
EA1283,Panguitch Lake,Elk,2,2,1,31,4,35,2,REVIEWED_CONSENSUS,31/4/35:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA1284,Panguitch Lake,Elk,2,2,1,31,4,35,2,REVIEWED_CONSENSUS,31/4/35:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA1285,Panguitch Lake,Elk,2,2,1,31,4,35,2,REVIEWED_CONSENSUS,31/4/35:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA1286,Monroe,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2000,Antlerless Elk Control,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2002,Morgan-South Rich,Elk,2,2,1,,,600,2,REVIEWED_CONSENSUS,//600:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2003,East Canyon,Elk,2,2,1,,,500,2,REVIEWED_CONSENSUS,//500:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2004,Chalk Creek,Elk,2,2,1,,,600,2,REVIEWED_CONSENSUS,//600:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2005,"North Slope, West Daggett",Elk,2,2,1,,,100,2,REVIEWED_CONSENSUS,//100:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2006,Yellowstone,Elk,2,2,1,,,2000,2,REVIEWED_CONSENSUS,//2000:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2008,"Nine Mile, Anthro-Myton Bench",Elk,2,2,1,,,250,2,REVIEWED_CONSENSUS,//250:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2009,"La Sal, La Sal Mtns",Elk,2,2,1,,,70,2,REVIEWED_CONSENSUS,//70:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2010,San Juan,Elk,2,2,1,,,50,2,REVIEWED_CONSENSUS,//50:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2011,Manti,Elk,2,2,1,,,300,2,REVIEWED_CONSENSUS,//300:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2012,"Wasatch Mtns, West",Elk,2,2,1,,,400,2,REVIEWED_CONSENSUS,//400:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2013,"Wasatch Mtns, Currant Creek",Elk,2,2,1,,,2000,2,REVIEWED_CONSENSUS,//2000:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2014,"Wasatch Mtns, Avintaquin - White River",Elk,2,2,1,,,400,2,REVIEWED_CONSENSUS,//400:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2015,Paunsaugunt,Elk,2,2,1,,,100,2,REVIEWED_CONSENSUS,//100:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2016,Nebo,Elk,2,2,1,,,275,2,REVIEWED_CONSENSUS,//275:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2017,Mt Dutton,Elk,2,2,1,,,75,2,REVIEWED_CONSENSUS,//75:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2018,Panguitch Lake,Elk,2,2,1,,,75,2,REVIEWED_CONSENSUS,//75:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2019,"West Desert, Tintic Valley",Elk,2,2,1,,,60,2,REVIEWED_CONSENSUS,//60:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2020,Zion,Elk,2,2,1,,,320,2,REVIEWED_CONSENSUS,//320:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2021,"Beaver, East",Elk,2,2,1,,,30,2,REVIEWED_CONSENSUS,//30:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2026,"Box Elder, Hansel Mtn",Elk,2,2,1,,,200,2,REVIEWED_CONSENSUS,//200:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2027,Cache,Elk,2,2,1,,,300,2,REVIEWED_CONSENSUS,//300:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2028,Vernal/Bonanza,Elk,2,2,1,,,450,2,REVIEWED_CONSENSUS,//450:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2029,"Nine Mile, Range Creek",Elk,2,2,1,,,150,2,REVIEWED_CONSENSUS,//150:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2030,Diamond Mtn,Elk,2,2,1,,,200,2,REVIEWED_CONSENSUS,//200:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2033,Kamas,Elk,2,2,1,225,25,250,2,REVIEWED_CONSENSUS,225/25/250:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2034,"Nine Mile, Anthro",Elk,2,2,1,180,20,200,2,REVIEWED_CONSENSUS,180/20/200:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2036,"Oquirrh-Stansbury, East",Elk,2,2,1,54,6,60,2,REVIEWED_CONSENSUS,54/6/60:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2037,Yellowstone,Elk,2,2,1,180,20,200,2,REVIEWED_CONSENSUS,180/20/200:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2038,Wasatch Mtns,Elk,2,2,1,1080,120,1200,2,REVIEWED_CONSENSUS,1080/120/1200:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2039,"Fillmore, Pahvant",Elk,2,2,1,,,150,2,REVIEWED_CONSENSUS,//150:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2040,Kamas,Elk,2,2,1,,,150,2,REVIEWED_CONSENSUS,//150:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EA2041,Cache (Conservation),Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2045,Wasatch Mtns (Conservation),Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EA2046,"Box Elder, Sawtooth",Elk,2,2,1,,,25,2,REVIEWED_CONSENSUS,//25:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk antlerless all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB1000,Elk - Statewide Permit,Elk,2,2,1,,,1,2,REVIEWED_CONSENSUS,//1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1001,Any Bull Elk Units,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1002,Any Bull Elk Units,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1003,Spike Only Units,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1004,Spike Only Units,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1005,Archery Hunters Choice Elk,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,Elk,2,2,1,,,750,2,REVIEWED_CONSENSUS,//750:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1009,Spike Only Elk Units - Multiseason,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1010,Any Bull Elk Units,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1011,Youth General Season Bull Elk,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB1012,Uinta Basin Private Lands Any Bull Elk,Elk,2,2,1,,,500,2,REVIEWED_CONSENSUS,//500:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
EB3000,Beaver East,Elk,2,2,1,22,3,25,2,REVIEWED_CONSENSUS,22/3/25:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3002,Book Cliffs Little Creek Roadless,Elk,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3003,Cache Meadowville,Elk,2,2,1,9,1,10,2,REVIEWED_CONSENSUS,9/1/10:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3005,Cache South,Elk,2,2,1,10,1,11,2,REVIEWED_CONSENSUS,10/1/11:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3006,Manti,Elk,2,2,1,148,17,165,2,REVIEWED_CONSENSUS,148/17/165:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3008,Fillmore Pahvant,Elk,2,2,1,19,2,21,2,REVIEWED_CONSENSUS,19/2/21:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3009,La Sal Mtns,Elk,2,2,1,36,4,40,2,REVIEWED_CONSENSUS,36/4/40:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3010,Monroe,Elk,2,2,1,10,1,11,2,REVIEWED_CONSENSUS,10/1/11:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3011,Mt Dutton,Elk,2,2,1,19,2,21,2,REVIEWED_CONSENSUS,19/2/21:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3013,North Slope Three Corners,Elk,2,2,1,6,1,7,2,REVIEWED_CONSENSUS,6/1/7:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3015,Panguitch Lake,Elk,2,2,1,17,2,19,2,REVIEWED_CONSENSUS,17/2/19:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3018,Fishlake/Thousand Lakes,Elk,2,2,1,84,9,93,2,REVIEWED_CONSENSUS,84/9/93:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3019,San Juan Bull Elk,Elk,2,2,1,29,3,32,2,REVIEWED_CONSENSUS,29/3/32:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3020,Diamond Mtn,Elk,2,2,1,25,3,28,2,REVIEWED_CONSENSUS,25/3/28:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3022,Wasatch Mtns,Elk,2,2,1,130,15,145,2,REVIEWED_CONSENSUS,130/15/145:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3024,Beaver East,Elk,2,2,1,9,1,10,2,REVIEWED_CONSENSUS,9/1/10:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
EB3025,Beaver East,Elk,2,2,1,15,2,17,2,REVIEWED_CONSENSUS,15/2/17:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
