key,hunt_code,residency,draw_pool,points,different_columns,pdf_eligible_applicants,pdf_bonus_permits,pdf_regular_permits,pdf_total_permits,pdf_total_drawn,pdf_success_ratio,pdf_p_draw_percent,api_eligible_applicants,api_bonus_permits,api_regular_permits,api_total_permits,api_total_drawn,api_success_ratio,api_p_draw_percent
2026|2027|DB1054|Resident|standard|1,DB1054,Resident,standard,1,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,14,1,0.33333333,33.333333
2026|2027|DB1054|Resident|standard|10,DB1054,Resident,standard,10,total_permits,2,2,0,2,2,1,100,2,2,0,14,2,1,100
2026|2027|DB1054|Resident|standard|2,DB1054,Resident,standard,2,total_permits,2,0,0,0,0,0,0,2,0,0,14,0,0,0
2026|2027|DB1054|Resident|standard|20,DB1054,Resident,standard,20,total_permits,0,0,0,0,0,,,0,0,0,14,0,,
2026|2027|DB1054|Resident|standard|3,DB1054,Resident,standard,3,total_permits,7,0,2,2,2,0.2857142857,28.571429,7,0,2,14,2,0.28571429,28.571429
2026|2027|DB1054|Resident|standard|4,DB1054,Resident,standard,4,total_permits,6,0,2,2,2,0.3333333333,33.333333,6,0,2,14,2,0.33333333,33.333333
2026|2027|DB1054|Resident|standard|5,DB1054,Resident,standard,5,total_permits,3,2,0,2,2,0.6666666667,66.666667,3,2,0,14,2,0.66666667,66.666667
2026|2027|DB1054|Resident|standard|6,DB1054,Resident,standard,6,total_permits,0,0,0,0,0,,,0,0,0,14,0,,
2026|2027|DB1054|Resident|standard|7,DB1054,Resident,standard,7,total_permits,2,2,0,2,2,1,100,2,2,0,14,2,1,100
2026|2027|DB1054|Resident|standard|8,DB1054,Resident,standard,8,total_permits,1,1,0,1,1,1,100,1,1,0,14,1,1,100
2026|2027|DB1054|Resident|standard|9,DB1054,Resident,standard,9,total_permits,0,0,0,0,0,,,0,0,0,14,0,,
2026|2027|DB1055|Nonresident|standard|0,DB1055,Nonresident,standard,0,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|DB1055|Nonresident|standard|1,DB1055,Nonresident,standard,1,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|10,DB1055,Nonresident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|11,DB1055,Nonresident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|14,DB1055,Nonresident,standard,14,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,7,1,0.33333333,33.333333
2026|2027|DB1055|Nonresident|standard|15,DB1055,Nonresident,standard,15,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|DB1055|Nonresident|standard|17,DB1055,Nonresident,standard,17,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|DB1055|Nonresident|standard|2,DB1055,Nonresident,standard,2,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|3,DB1055,Nonresident,standard,3,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|4,DB1055,Nonresident,standard,4,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|5,DB1055,Nonresident,standard,5,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|DB1055|Nonresident|standard|6,DB1055,Nonresident,standard,6,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Nonresident|standard|7,DB1055,Nonresident,standard,7,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|DB1055|Nonresident|standard|8,DB1055,Nonresident,standard,8,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|DB1055|Resident|standard|0,DB1055,Resident,standard,0,total_permits,13,0,1,1,1,0.0769230769,7.692308,13,0,1,7,1,0.07692308,7.692308
2026|2027|DB1055|Resident|standard|1,DB1055,Resident,standard,1,total_permits,5,0,0,0,0,0,0,5,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|10,DB1055,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|11,DB1055,Resident,standard,11,total_permits,4,0,0,0,0,0,0,4,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|12,DB1055,Resident,standard,12,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|13,DB1055,Resident,standard,13,total_permits,2,2,0,2,2,1,100,2,2,0,7,2,1,100
2026|2027|DB1055|Resident|standard|2,DB1055,Resident,standard,2,total_permits,5,0,0,0,0,0,0,5,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|22,DB1055,Resident,standard,22,total_permits,1,1,0,1,1,1,100,1,1,0,7,1,1,100
2026|2027|DB1055|Resident|standard|3,DB1055,Resident,standard,3,total_permits,6,0,0,0,0,0,0,6,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|4,DB1055,Resident,standard,4,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,7,1,0.33333333,33.333333
2026|2027|DB1055|Resident|standard|5,DB1055,Resident,standard,5,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|6,DB1055,Resident,standard,6,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|7,DB1055,Resident,standard,7,total_permits,8,0,1,1,1,0.125,12.5,8,0,1,7,1,0.125,12.5
2026|2027|DB1055|Resident|standard|8,DB1055,Resident,standard,8,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|DB1055|Resident|standard|9,DB1055,Resident,standard,9,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|DB1058|Nonresident|standard|0,DB1058,Nonresident,standard,0,total_permits,8,0,0,0,0,0,0,8,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|1,DB1058,Nonresident,standard,1,total_permits,2,0,0,0,0,0,0,2,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|10,DB1058,Nonresident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|11,DB1058,Nonresident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|13,DB1058,Nonresident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|14,DB1058,Nonresident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|15,DB1058,Nonresident,standard,15,total_permits,0,0,0,0,0,,,0,0,0,20,0,,
2026|2027|DB1058|Nonresident|standard|16,DB1058,Nonresident,standard,16,total_permits,3,0,0,0,0,0,0,3,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|17,DB1058,Nonresident,standard,17,total_permits,3,0,0,0,0,0,0,3,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|2,DB1058,Nonresident,standard,2,total_permits,2,0,0,0,0,0,0,2,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|20,DB1058,Nonresident,standard,20,total_permits,1,1,0,1,1,1,100,1,1,0,20,1,1,100
2026|2027|DB1058|Nonresident|standard|3,DB1058,Nonresident,standard,3,total_permits,7,0,1,1,1,0.1428571429,14.285714,7,0,1,20,1,0.14285714,14.285714
2026|2027|DB1058|Nonresident|standard|4,DB1058,Nonresident,standard,4,total_permits,5,0,0,0,0,0,0,5,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|5,DB1058,Nonresident,standard,5,total_permits,4,0,0,0,0,0,0,4,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|6,DB1058,Nonresident,standard,6,total_permits,3,0,0,0,0,0,0,3,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|7,DB1058,Nonresident,standard,7,total_permits,5,0,0,0,0,0,0,5,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|8,DB1058,Nonresident,standard,8,total_permits,4,0,0,0,0,0,0,4,0,0,20,0,0,0
2026|2027|DB1058|Nonresident|standard|9,DB1058,Nonresident,standard,9,total_permits,4,0,0,0,0,0,0,4,0,0,20,0,0,0
2026|2027|DB1058|Resident|standard|0,DB1058,Resident,standard,0,total_permits,28,0,0,0,0,0,0,28,0,0,20,0,0,0
2026|2027|DB1058|Resident|standard|1,DB1058,Resident,standard,1,total_permits,16,0,0,0,0,0,0,16,0,0,20,0,0,0
2026|2027|DB1058|Resident|standard|10,DB1058,Resident,standard,10,total_permits,3,3,0,3,3,1,100,3,3,0,20,3,1,100
2026|2027|DB1058|Resident|standard|11,DB1058,Resident,standard,11,total_permits,1,1,0,1,1,1,100,1,1,0,20,1,1,100
2026|2027|DB1058|Resident|standard|12,DB1058,Resident,standard,12,total_permits,3,3,0,3,3,1,100,3,3,0,20,3,1,100
2026|2027|DB1058|Resident|standard|13,DB1058,Resident,standard,13,total_permits,0,0,0,0,0,,,0,0,0,20,0,,
2026|2027|DB1058|Resident|standard|15,DB1058,Resident,standard,15,total_permits,0,0,0,0,0,,,0,0,0,20,0,,
2026|2027|DB1058|Resident|standard|2,DB1058,Resident,standard,2,total_permits,22,0,1,1,1,0.0454545455,4.545455,22,0,1,20,1,0.04545455,4.545455
2026|2027|DB1058|Resident|standard|22,DB1058,Resident,standard,22,total_permits,0,0,0,0,0,,,0,0,0,20,0,,
2026|2027|DB1058|Resident|standard|3,DB1058,Resident,standard,3,total_permits,14,0,3,3,3,0.2142857143,21.428571,14,0,3,20,3,0.21428571,21.428571
2026|2027|DB1058|Resident|standard|4,DB1058,Resident,standard,4,total_permits,17,0,3,3,3,0.1764705882,17.647059,17,0,3,20,3,0.17647059,17.647059
2026|2027|DB1058|Resident|standard|5,DB1058,Resident,standard,5,total_permits,5,0,1,1,1,0.2,20,5,0,1,20,1,0.2,20
2026|2027|DB1058|Resident|standard|6,DB1058,Resident,standard,6,total_permits,4,0,0,0,0,0,0,4,0,0,20,0,0,0
2026|2027|DB1058|Resident|standard|7,DB1058,Resident,standard,7,total_permits,5,0,1,1,1,0.2,20,5,0,1,20,1,0.2,20
2026|2027|DB1058|Resident|standard|8,DB1058,Resident,standard,8,total_permits,4,0,0,0,0,0,0,4,0,0,20,0,0,0
2026|2027|DB1058|Resident|standard|9,DB1058,Resident,standard,9,total_permits,2,2,0,2,2,1,100,2,2,0,20,2,1,100
2026|2027|DB1065|Nonresident|standard|0,DB1065,Nonresident,standard,0,total_permits,2,0,1,1,1,0.5,50,2,0,1,16,1,0.5,50
2026|2027|DB1065|Nonresident|standard|1,DB1065,Nonresident,standard,1,total_permits,1,0,0,0,0,0,0,1,0,0,16,0,0,0
2026|2027|DB1065|Nonresident|standard|17,DB1065,Nonresident,standard,17,total_permits,1,1,0,1,1,1,100,1,1,0,16,1,1,100
2026|2027|DB1065|Nonresident|standard|2,DB1065,Nonresident,standard,2,total_permits,1,0,0,0,0,0,0,1,0,0,16,0,0,0
2026|2027|DB1065|Nonresident|standard|5,DB1065,Nonresident,standard,5,total_permits,0,0,0,0,0,,,0,0,0,16,0,,
2026|2027|DB1065|Resident|standard|0,DB1065,Resident,standard,0,total_permits,6,0,0,0,0,0,0,6,0,0,16,0,0,0
2026|2027|DB1065|Resident|standard|1,DB1065,Resident,standard,1,total_permits,7,0,0,0,0,0,0,7,0,0,16,0,0,0
2026|2027|DB1065|Resident|standard|10,DB1065,Resident,standard,10,total_permits,1,1,0,1,1,1,100,1,1,0,16,1,1,100
2026|2027|DB1065|Resident|standard|11,DB1065,Resident,standard,11,total_permits,1,1,0,1,1,1,100,1,1,0,16,1,1,100
2026|2027|DB1065|Resident|standard|2,DB1065,Resident,standard,2,total_permits,9,0,1,1,1,0.1111111111,11.111111,9,0,1,16,1,0.11111111,11.111111
2026|2027|DB1065|Resident|standard|3,DB1065,Resident,standard,3,total_permits,4,0,1,1,1,0.25,25,4,0,1,16,1,0.25,25
2026|2027|DB1065|Resident|standard|4,DB1065,Resident,standard,4,total_permits,10,0,2,2,2,0.2,20,10,0,2,16,2,0.2,20
2026|2027|DB1065|Resident|standard|5,DB1065,Resident,standard,5,total_permits,4,0,0,0,0,0,0,4,0,0,16,0,0,0
2026|2027|DB1065|Resident|standard|6,DB1065,Resident,standard,6,total_permits,4,0,1,1,1,0.25,25,4,0,1,16,1,0.25,25
2026|2027|DB1065|Resident|standard|7,DB1065,Resident,standard,7,total_permits,4,0,1,1,1,0.25,25,4,0,1,16,1,0.25,25
2026|2027|DB1065|Resident|standard|8,DB1065,Resident,standard,8,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,16,1,0.33333333,33.333333
2026|2027|DB1065|Resident|standard|9,DB1065,Resident,standard,9,total_permits,5,5,0,5,5,1,100,5,5,0,16,5,1,100
2026|2027|DB1073|Nonresident|standard|0,DB1073,Nonresident,standard,0,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|1,DB1073,Nonresident,standard,1,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|11,DB1073,Nonresident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|12,DB1073,Nonresident,standard,12,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,11,1,0.33333333,33.333333
2026|2027|DB1073|Nonresident|standard|13,DB1073,Nonresident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|15,DB1073,Nonresident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|16,DB1073,Nonresident,standard,16,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|17,DB1073,Nonresident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|2,DB1073,Nonresident,standard,2,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|23,DB1073,Nonresident,standard,23,total_permits,0,0,0,0,0,,,0,0,0,11,0,,
2026|2027|DB1073|Nonresident|standard|3,DB1073,Nonresident,standard,3,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|4,DB1073,Nonresident,standard,4,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|5,DB1073,Nonresident,standard,5,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|6,DB1073,Nonresident,standard,6,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|7,DB1073,Nonresident,standard,7,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|8,DB1073,Nonresident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,11,0,0,0
2026|2027|DB1073|Nonresident|standard|9,DB1073,Nonresident,standard,9,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|0,DB1073,Resident,standard,0,total_permits,16,0,0,0,0,0,0,16,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|1,DB1073,Resident,standard,1,total_permits,11,0,0,0,0,0,0,11,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|10,DB1073,Resident,standard,10,total_permits,0,0,0,0,0,,,0,0,0,11,0,,
2026|2027|DB1073|Resident|standard|11,DB1073,Resident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|12,DB1073,Resident,standard,12,total_permits,6,0,0,0,0,0,0,6,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|13,DB1073,Resident,standard,13,total_permits,2,1,0,1,1,0.5,50,2,1,0,11,1,0.5,50
2026|2027|DB1073|Resident|standard|14,DB1073,Resident,standard,14,total_permits,2,2,0,2,2,1,100,2,2,0,11,2,1,100
2026|2027|DB1073|Resident|standard|15,DB1073,Resident,standard,15,total_permits,2,2,0,2,2,1,100,2,2,0,11,2,1,100
2026|2027|DB1073|Resident|standard|2,DB1073,Resident,standard,2,total_permits,9,0,0,0,0,0,0,9,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|3,DB1073,Resident,standard,3,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|4,DB1073,Resident,standard,4,total_permits,7,0,2,2,2,0.2857142857,28.571429,7,0,2,11,2,0.28571429,28.571429
2026|2027|DB1073|Resident|standard|5,DB1073,Resident,standard,5,total_permits,12,0,1,1,1,0.0833333333,8.333333,12,0,1,11,1,0.08333333,8.333333
2026|2027|DB1073|Resident|standard|6,DB1073,Resident,standard,6,total_permits,6,0,1,1,1,0.1666666667,16.666667,6,0,1,11,1,0.16666667,16.666667
2026|2027|DB1073|Resident|standard|7,DB1073,Resident,standard,7,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|8,DB1073,Resident,standard,8,total_permits,7,0,0,0,0,0,0,7,0,0,11,0,0,0
2026|2027|DB1073|Resident|standard|9,DB1073,Resident,standard,9,total_permits,4,0,1,1,1,0.25,25,4,0,1,11,1,0.25,25
2026|2027|DB1074|Nonresident|standard|0,DB1074,Nonresident,standard,0,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|1,DB1074,Nonresident,standard,1,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|10,DB1074,Nonresident,standard,10,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|11,DB1074,Nonresident,standard,11,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|13,DB1074,Nonresident,standard,13,total_permits,3,0,0,0,0,0,0,3,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|14,DB1074,Nonresident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|15,DB1074,Nonresident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|16,DB1074,Nonresident,standard,16,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|18,DB1074,Nonresident,standard,18,total_permits,1,0,1,1,1,1,100,1,0,1,11,1,1,100
2026|2027|DB1074|Nonresident|standard|2,DB1074,Nonresident,standard,2,total_permits,3,0,0,0,0,0,0,3,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|3,DB1074,Nonresident,standard,3,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|4,DB1074,Nonresident,standard,4,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|5,DB1074,Nonresident,standard,5,total_permits,7,0,0,0,0,0,0,7,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|6,DB1074,Nonresident,standard,6,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|7,DB1074,Nonresident,standard,7,total_permits,5,0,0,0,0,0,0,5,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|8,DB1074,Nonresident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1074|Nonresident|standard|9,DB1074,Nonresident,standard,9,total_permits,2,0,0,0,0,0,0,2,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|0,DB1074,Resident,standard,0,total_permits,11,0,1,1,1,0.0909090909,9.090909,11,0,1,11,1,0.09090909,9.090909
2026|2027|DB1074|Resident|standard|1,DB1074,Resident,standard,1,total_permits,5,0,1,1,1,0.2,20,5,0,1,11,1,0.2,20
2026|2027|DB1074|Resident|standard|10,DB1074,Resident,standard,10,total_permits,3,0,0,0,0,0,0,3,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|11,DB1074,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|12,DB1074,Resident,standard,12,total_permits,1,1,0,1,1,1,100,1,1,0,11,1,1,100
2026|2027|DB1074|Resident|standard|13,DB1074,Resident,standard,13,total_permits,1,1,0,1,1,1,100,1,1,0,11,1,1,100
2026|2027|DB1074|Resident|standard|14,DB1074,Resident,standard,14,total_permits,1,1,0,1,1,1,100,1,1,0,11,1,1,100
2026|2027|DB1074|Resident|standard|15,DB1074,Resident,standard,15,total_permits,2,2,0,2,2,1,100,2,2,0,11,2,1,100
2026|2027|DB1074|Resident|standard|2,DB1074,Resident,standard,2,total_permits,9,0,1,1,1,0.1111111111,11.111111,9,0,1,11,1,0.11111111,11.111111
2026|2027|DB1074|Resident|standard|3,DB1074,Resident,standard,3,total_permits,6,0,0,0,0,0,0,6,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|4,DB1074,Resident,standard,4,total_permits,4,0,0,0,0,0,0,4,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|5,DB1074,Resident,standard,5,total_permits,10,0,0,0,0,0,0,10,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|6,DB1074,Resident,standard,6,total_permits,7,0,1,1,1,0.1428571429,14.285714,7,0,1,11,1,0.14285714,14.285714
2026|2027|DB1074|Resident|standard|7,DB1074,Resident,standard,7,total_permits,3,0,0,0,0,0,0,3,0,0,11,0,0,0
2026|2027|DB1074|Resident|standard|8,DB1074,Resident,standard,8,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,11,1,0.33333333,33.333333
2026|2027|DB1074|Resident|standard|9,DB1074,Resident,standard,9,total_permits,8,0,0,0,0,0,0,8,0,0,11,0,0,0
2026|2027|DB1077|Nonresident|standard|0,DB1077,Nonresident,standard,0,total_permits,4,0,0,0,0,0,0,4,0,0,26,0,0,0
2026|2027|DB1077|Nonresident|standard|12,DB1077,Nonresident,standard,12,total_permits,1,1,0,1,1,1,100,1,1,0,26,1,1,100
2026|2027|DB1077|Nonresident|standard|15,DB1077,Nonresident,standard,15,total_permits,2,0,0,0,0,0,0,2,0,0,26,0,0,0
2026|2027|DB1077|Nonresident|standard|17,DB1077,Nonresident,standard,17,total_permits,1,1,0,1,1,1,100,1,1,0,26,1,1,100
2026|2027|DB1077|Nonresident|standard|2,DB1077,Nonresident,standard,2,total_permits,1,0,1,1,1,1,100,1,0,1,26,1,1,100
2026|2027|DB1077|Nonresident|standard|5,DB1077,Nonresident,standard,5,total_permits,1,0,0,0,0,0,0,1,0,0,26,0,0,0
2026|2027|DB1077|Nonresident|standard|6,DB1077,Nonresident,standard,6,total_permits,2,0,0,0,0,0,0,2,0,0,26,0,0,0
2026|2027|DB1077|Nonresident|standard|8,DB1077,Nonresident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,26,0,0,0
2026|2027|DB1077|Resident|standard|0,DB1077,Resident,standard,0,total_permits,13,0,2,2,2,0.1538461538,15.384615,13,0,2,26,2,0.15384615,15.384615
2026|2027|DB1077|Resident|standard|1,DB1077,Resident,standard,1,total_permits,8,0,4,4,4,0.5,50,8,0,4,26,4,0.5,50
2026|2027|DB1077|Resident|standard|10,DB1077,Resident,standard,10,total_permits,1,1,0,1,1,1,100,1,1,0,26,1,1,100
2026|2027|DB1077|Resident|standard|16,DB1077,Resident,standard,16,total_permits,1,1,0,1,1,1,100,1,1,0,26,1,1,100
2026|2027|DB1077|Resident|standard|2,DB1077,Resident,standard,2,total_permits,3,0,3,3,3,1,100,3,0,3,26,3,1,100
2026|2027|DB1077|Resident|standard|3,DB1077,Resident,standard,3,total_permits,8,0,2,2,2,0.25,25,8,0,2,26,2,0.25,25
2026|2027|DB1077|Resident|standard|4,DB1077,Resident,standard,4,total_permits,7,4,0,4,4,0.5714285714,57.142857,7,4,0,26,4,0.57142857,57.142857
2026|2027|DB1077|Resident|standard|5,DB1077,Resident,standard,5,total_permits,0,0,0,0,0,,,0,0,0,26,0,,
2026|2027|DB1077|Resident|standard|6,DB1077,Resident,standard,6,total_permits,3,3,0,3,3,1,100,3,3,0,26,3,1,100
2026|2027|DB1077|Resident|standard|7,DB1077,Resident,standard,7,total_permits,3,3,0,3,3,1,100,3,3,0,26,3,1,100
2026|2027|DB1078|Nonresident|standard|0,DB1078,Nonresident,standard,0,total_permits,3,0,0,0,0,0,0,3,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|10,DB1078,Nonresident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|11,DB1078,Nonresident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|12,DB1078,Nonresident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|15,DB1078,Nonresident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|17,DB1078,Nonresident,standard,17,total_permits,0,0,0,0,0,,,0,0,0,12,0,,
2026|2027|DB1078|Nonresident|standard|2,DB1078,Nonresident,standard,2,total_permits,0,0,0,0,0,,,0,0,0,12,0,,
2026|2027|DB1078|Nonresident|standard|3,DB1078,Nonresident,standard,3,total_permits,1,0,0,0,0,0,0,1,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|4,DB1078,Nonresident,standard,4,total_permits,1,0,0,0,0,0,0,1,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|6,DB1078,Nonresident,standard,6,total_permits,2,0,0,0,0,0,0,2,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|7,DB1078,Nonresident,standard,7,total_permits,2,0,0,0,0,0,0,2,0,0,12,0,0,0
2026|2027|DB1078|Nonresident|standard|8,DB1078,Nonresident,standard,8,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,12,1,0.33333333,33.333333
2026|2027|DB1078|Nonresident|standard|9,DB1078,Nonresident,standard,9,total_permits,0,0,0,0,0,,,0,0,0,12,0,,
2026|2027|DB1078|Resident|standard|0,DB1078,Resident,standard,0,total_permits,26,0,1,1,1,0.0384615385,3.846154,26,0,1,12,1,0.03846154,3.846154
2026|2027|DB1078|Resident|standard|1,DB1078,Resident,standard,1,total_permits,12,0,0,0,0,0,0,12,0,0,12,0,0,0
2026|2027|DB1078|Resident|standard|10,DB1078,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,12,0,0,0
2026|2027|DB1078|Resident|standard|11,DB1078,Resident,standard,11,total_permits,4,0,0,0,0,0,0,4,0,0,12,0,0,0
2026|2027|DB1078|Resident|standard|12,DB1078,Resident,standard,12,total_permits,6,0,1,1,1,0.1666666667,16.666667,6,0,1,12,1,0.16666667,16.666667
2026|2027|DB1078|Resident|standard|13,DB1078,Resident,standard,13,total_permits,3,1,0,1,1,0.3333333333,33.333333,3,1,0,12,1,0.33333333,33.333333
2026|2027|DB1078|Resident|standard|14,DB1078,Resident,standard,14,total_permits,1,1,0,1,1,1,100,1,1,0,12,1,1,100
