row_number,hunt_code,field,target_before,canonical_value,strict_key
26579,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|7|point_level_draw_result
26579,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|7|point_level_draw_result
26579,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|7|point_level_draw_result
26579,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|7|point_level_draw_result
26580,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|8|point_level_draw_result
26580,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|8|point_level_draw_result
26580,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|8|point_level_draw_result
26580,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|8|point_level_draw_result
26581,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|9|point_level_draw_result
26581,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|9|point_level_draw_result
26581,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|9|point_level_draw_result
26581,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|9|point_level_draw_result
26582,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|10|point_level_draw_result
26582,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|10|point_level_draw_result
26582,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|10|point_level_draw_result
26582,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|10|point_level_draw_result
26583,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|11|point_level_draw_result
26583,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|11|point_level_draw_result
26583,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|11|point_level_draw_result
26583,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|11|point_level_draw_result
26584,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|12|point_level_draw_result
26584,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|12|point_level_draw_result
26584,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|12|point_level_draw_result
26584,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|12|point_level_draw_result
26585,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|13|point_level_draw_result
26585,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|13|point_level_draw_result
26585,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|13|point_level_draw_result
26585,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|13|point_level_draw_result
26586,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|14|point_level_draw_result
26586,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|14|point_level_draw_result
26586,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|14|point_level_draw_result
26586,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|14|point_level_draw_result
26587,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|15|point_level_draw_result
26587,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|15|point_level_draw_result
26587,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|15|point_level_draw_result
26587,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|15|point_level_draw_result
26588,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|16|point_level_draw_result
26588,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|16|point_level_draw_result
26588,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|16|point_level_draw_result
26588,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|16|point_level_draw_result
26589,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|17|point_level_draw_result
26589,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|17|point_level_draw_result
26589,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|17|point_level_draw_result
26589,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|17|point_level_draw_result
26590,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|18|point_level_draw_result
26590,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|18|point_level_draw_result
26590,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|18|point_level_draw_result
26590,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|18|point_level_draw_result
26591,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|19|point_level_draw_result
26591,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|19|point_level_draw_result
26591,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|19|point_level_draw_result
26591,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|19|point_level_draw_result
26592,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|20|point_level_draw_result
26592,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|20|point_level_draw_result
26592,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|20|point_level_draw_result
26592,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|20|point_level_draw_result
26593,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|21|point_level_draw_result
26593,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|21|point_level_draw_result
26593,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|21|point_level_draw_result
26593,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|21|point_level_draw_result
26594,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|22|point_level_draw_result
26594,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|22|point_level_draw_result
26594,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|22|point_level_draw_result
26594,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|22|point_level_draw_result
26595,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|23|point_level_draw_result
26595,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|23|point_level_draw_result
26595,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|23|point_level_draw_result
26595,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|23|point_level_draw_result
26596,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|24|point_level_draw_result
26596,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|24|point_level_draw_result
26596,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|24|point_level_draw_result
26596,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|24|point_level_draw_result
26597,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|25|point_level_draw_result
26597,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|25|point_level_draw_result
26597,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|25|point_level_draw_result
26597,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|25|point_level_draw_result
26598,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|26|point_level_draw_result
26598,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|26|point_level_draw_result
26598,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|26|point_level_draw_result
26598,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|26|point_level_draw_result
26599,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|27|point_level_draw_result
26599,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|27|point_level_draw_result
26599,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|27|point_level_draw_result
26599,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|27|point_level_draw_result
26600,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Nonresident|28|point_level_draw_result
26600,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|28|point_level_draw_result
26600,MB6011,successful_applicants,1,,2026|2027|MB6011|Nonresident|28|point_level_draw_result
26600,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|28|point_level_draw_result
26601,MB6011,draw_design,standard,Unlimited,2026|2027|MB6011|Nonresident|29|point_level_draw_result
26601,MB6011,hunt_type,O.I.L.,Once-in-a-Lifetime,2026|2027|MB6011|Nonresident|29|point_level_draw_result
26601,MB6011,successful_applicants,0,,2026|2027|MB6011|Nonresident|29|point_level_draw_result
26601,MB6011,boundary_id,,743,2026|2027|MB6011|Nonresident|29|point_level_draw_result
26602,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|0|point_level_draw_result
26602,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|0|point_level_draw_result
26602,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|0|point_level_draw_result
26602,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|0|point_level_draw_result
26603,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|1|point_level_draw_result
26603,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|1|point_level_draw_result
26603,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|1|point_level_draw_result
26603,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|1|point_level_draw_result
26604,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|2|point_level_draw_result
26604,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|2|point_level_draw_result
26604,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|2|point_level_draw_result
26604,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|2|point_level_draw_result
26605,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|3|point_level_draw_result
26605,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|3|point_level_draw_result
26605,MB6011,successful_applicants,1,,2026|2027|MB6011|Resident|3|point_level_draw_result
26605,MB6011,success_ratio,0.0021052632,0.002105263,2026|2027|MB6011|Resident|3|point_level_draw_result
26605,MB6011,p_draw,0.0021052632,0.002105263,2026|2027|MB6011|Resident|3|point_level_draw_result
26605,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|3|point_level_draw_result
26606,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|4|point_level_draw_result
26606,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|4|point_level_draw_result
26606,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|4|point_level_draw_result
26606,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|4|point_level_draw_result
26607,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|5|point_level_draw_result
26607,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|5|point_level_draw_result
26607,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|5|point_level_draw_result
26607,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|5|point_level_draw_result
26608,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|6|point_level_draw_result
26608,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|6|point_level_draw_result
26608,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|6|point_level_draw_result
26608,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|6|point_level_draw_result
26609,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|7|point_level_draw_result
26609,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|7|point_level_draw_result
26609,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|7|point_level_draw_result
26609,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|7|point_level_draw_result
26610,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|8|point_level_draw_result
26610,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|8|point_level_draw_result
26610,MB6011,successful_applicants,1,,2026|2027|MB6011|Resident|8|point_level_draw_result
26610,MB6011,success_ratio,0.0034722222,0.003472222,2026|2027|MB6011|Resident|8|point_level_draw_result
26610,MB6011,p_draw,0.0034722222,0.003472222,2026|2027|MB6011|Resident|8|point_level_draw_result
26610,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|8|point_level_draw_result
26611,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|9|point_level_draw_result
26611,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|9|point_level_draw_result
26611,MB6011,successful_applicants,1,,2026|2027|MB6011|Resident|9|point_level_draw_result
26611,MB6011,success_ratio,0.0027932961,0.002793296,2026|2027|MB6011|Resident|9|point_level_draw_result
26611,MB6011,p_draw,0.0027932961,0.002793296,2026|2027|MB6011|Resident|9|point_level_draw_result
26611,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|9|point_level_draw_result
26612,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|10|point_level_draw_result
26612,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|10|point_level_draw_result
26612,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|10|point_level_draw_result
26612,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|10|point_level_draw_result
26613,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|11|point_level_draw_result
26613,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|11|point_level_draw_result
26613,MB6011,successful_applicants,1,,2026|2027|MB6011|Resident|11|point_level_draw_result
26613,MB6011,success_ratio,0.0043859649,0.004385965,2026|2027|MB6011|Resident|11|point_level_draw_result
26613,MB6011,p_draw,0.0043859649,0.004385965,2026|2027|MB6011|Resident|11|point_level_draw_result
26613,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|11|point_level_draw_result
26614,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|12|point_level_draw_result
26614,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|12|point_level_draw_result
26614,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|12|point_level_draw_result
26614,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|12|point_level_draw_result
26615,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|13|point_level_draw_result
26615,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|13|point_level_draw_result
26615,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|13|point_level_draw_result
26615,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|13|point_level_draw_result
26616,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|14|point_level_draw_result
26616,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|14|point_level_draw_result
26616,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|14|point_level_draw_result
26616,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|14|point_level_draw_result
26617,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|15|point_level_draw_result
26617,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|15|point_level_draw_result
26617,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|15|point_level_draw_result
26617,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|15|point_level_draw_result
26618,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|16|point_level_draw_result
26618,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|16|point_level_draw_result
26618,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|16|point_level_draw_result
26618,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|16|point_level_draw_result
26619,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|17|point_level_draw_result
26619,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|17|point_level_draw_result
26619,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|17|point_level_draw_result
26619,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|17|point_level_draw_result
26620,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|18|point_level_draw_result
26620,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|18|point_level_draw_result
26620,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|18|point_level_draw_result
26620,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|18|point_level_draw_result
26621,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|19|point_level_draw_result
26621,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|19|point_level_draw_result
26621,MB6011,successful_applicants,0,,2026|2027|MB6011|Resident|19|point_level_draw_result
26621,MB6011,boundary_id,,743,2026|2027|MB6011|Resident|19|point_level_draw_result
26622,MB6011,draw_design,standard,Max/Weighted Split,2026|2027|MB6011|Resident|20|point_level_draw_result
26622,MB6011,hunt_type,Once-in-a-lifetime,Once-in-a-Lifetime,2026|2027|MB6011|Resident|20|point_level_draw_result
26622,MB6011,successful_applicants,1,,2026|2027|MB6011|Resident|20|point_level_draw_result
26622,MB6011,success_ratio,0.0058479532,0.005847953,2026|2027|MB6011|Resident|20|point_level_draw_result
26622,MB6011,p_draw,0.0058479532,0.005847953,2026|2027|MB6011|Resident|20|point_level_draw_result
