year,model_year,hunt_code,hunt_name,species,hunt_type,draw_design,residency,applicants_total,bonus_permits,regular_permits,permits_total,success_ratio,success_rate,record_type,source_file,source_scope,source_pdf_page
2021,2022,DB1078,Limited-entry Muzzleloader Buck Deer - Cache - Muzzleloader,DEER,L.E.,BONUS_POINT,Resident,106,2,2,4,1 in 26.5,3.77358491,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,58
2021,2022,DB1078,Limited-entry Muzzleloader Buck Deer - Cache - Muzzleloader,DEER,L.E.,BONUS_POINT,Nonresident,15,0,1,1,1 in 15.0,6.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,58
2021,2022,DB1079,"Limited-entry Muzzleloader Buck Deer - Central Mtns, Manti/san Rafael - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,177,11,11,22,1 in 8.0,12.5,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,59
2021,2022,DB1079,"Limited-entry Muzzleloader Buck Deer - Central Mtns, Manti/san Rafael - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,12,2,1,3,1 in 4.0,25,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,59
2021,2022,DB1080,"Limited-entry Muzzleloader Buck Deer - Central Mtns, Nebo - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,59,9,8,17,1 in 3.5,28.57142857,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,60
2021,2022,DB1080,"Limited-entry Muzzleloader Buck Deer - Central Mtns, Nebo - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,8,1,1,2,1 in 4.0,25,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,60
2021,2022,DB1081,"Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,34,3,3,6,1 in 5.7,17.54385965,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,61
2021,2022,DB1081,"Limited-entry Muzzleloader Buck Deer - La Sal, La Sal Mtns - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,11,0,1,1,1 in 11.0,9.09090909,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,61
2021,2022,DB1082,Limited-entry Muzzleloader Buck Deer - Oquirrh-stansbury - Muzzleloader,DEER,L.E.,BONUS_POINT,Resident,93,6,5,11,1 in 8.5,11.76470588,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,62
2021,2022,DB1082,Limited-entry Muzzleloader Buck Deer - Oquirrh-stansbury - Muzzleloader,DEER,L.E.,BONUS_POINT,Nonresident,10,0,1,1,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,62
2021,2022,DB1083,Limited-entry Muzzleloader Buck Deer - Panguitch Lake - Muzzleloader,DEER,L.E.,BONUS_POINT,Resident,52,2,2,4,1 in 13.0,7.69230769,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,63
2021,2022,DB1083,Limited-entry Muzzleloader Buck Deer - Panguitch Lake - Muzzleloader,DEER,L.E.,BONUS_POINT,Nonresident,27,0,1,1,1 in 27.0,3.7037037,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,63
2021,2022,DB1084,"Limited-entry Muzzleloader Buck Deer - Plateau, Boulder/kaiparowits - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,60,2,2,4,1 in 15.0,6.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,64
2021,2022,DB1084,"Limited-entry Muzzleloader Buck Deer - Plateau, Boulder/kaiparowits - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,19,0,1,1,1 in 19.0,5.26315789,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,64
2021,2022,DB1085,"Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,22,5,5,10,1 in 2.2,45.45454545,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,65
2021,2022,DB1085,"Limited-entry Muzzleloader Buck Deer - San Juan, Abajo Mtns - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,12,0,1,1,1 in 12.0,8.33333333,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,65
2021,2022,DB1086,"Limited-entry Muzzleloader Buck Deer - South Slope, Bonanza/vernal - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,55,3,2,5,1 in 11.0,9.09090909,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,66
2021,2022,DB1086,"Limited-entry Muzzleloader Buck Deer - South Slope, Bonanza/vernal - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,4,0,1,1,1 in 4.0,25,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,66
2021,2022,DB1087,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,87,18,17,35,1 in 2.5,40,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,67
2021,2022,DB1087,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, West - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,11,2,2,4,1 in 2.8,35.71428571,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,67
2021,2022,DB1088,"Limited-entry Muzzleloader Buck Deer - West Desert, Tintic - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,44,2,2,4,1 in 11.0,9.09090909,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,68
2021,2022,DB1088,"Limited-entry Muzzleloader Buck Deer - West Desert, Tintic - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,1,0,1,1,1 in 1.0,100,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,68
2021,2022,DB1089,"Limited-entry Muzzleloader Buck Deer - West Desert, West - Muzzleloader",DEER,L.E.,BONUS_POINT,Resident,25,2,2,4,1 in 6.3,15.87301587,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,69
2021,2022,DB1089,"Limited-entry Muzzleloader Buck Deer - West Desert, West - Muzzleloader",DEER,L.E.,BONUS_POINT,Nonresident,10,0,1,1,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,69
2021,2022,DB1090,"Limited-entry Hams Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s.",DEER,L.E.,BONUS_POINT,Resident,54,2,2,4,1 in 13.5,7.40740741,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,70
2021,2022,DB1090,"Limited-entry Hams Buck Deer - Book Cliffs, Floy Canyon - H.a.m.s.",DEER,L.E.,BONUS_POINT,Nonresident,47,0,1,1,1 in 47.0,2.12765957,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,70
2021,2022,DB1091,Limited-entry Hams Buck Deer - Kaiparowits Hams - H.a.m.s.,DEER,L.E.,BONUS_POINT,Resident,79,2,2,4,1 in 19.8,5.05050505,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,71
2021,2022,DB1091,Limited-entry Hams Buck Deer - Kaiparowits Hams - H.a.m.s.,DEER,L.E.,BONUS_POINT,Nonresident,35,0,1,1,1 in 35.0,2.85714286,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,71
2021,2022,DB1092,Limited-entry Hams Buck Deer - Morgan-south Rich - H.a.m.s.,DEER,L.E.,BONUS_POINT,Resident,48,2,2,4,1 in 12.0,8.33333333,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,72
2021,2022,DB1092,Limited-entry Hams Buck Deer - Morgan-south Rich - H.a.m.s.,DEER,L.E.,BONUS_POINT,Nonresident,10,0,1,1,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,72
2021,2022,DB1200,Premium Cwmu Buck Deer -Alton - An y Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,381,2,1,3,1 in 127.0,0.78740157,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,73
2021,2022,DB1200,Premium Cwmu Buck Deer -Alton - An y Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,73
2021,2022,DB1201,Cwmu Management Buck Deer - Alton - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,45,0,1,1,1 in 45.0,2.22222222,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,74
2021,2022,DB1201,Cwmu Management Buck Deer - Alton - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,74
2021,2022,DB1202,Cwmu Buck Deer - Antelope Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,4,0,1,1,1 in 4.0,25,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,75
2021,2022,DB1202,Cwmu Buck Deer - Antelope Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,75
2021,2022,DB1203,Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,10,0,1,1,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,76
2021,2022,DB1203,Cwmu Buck Deer - Avintaquin Canyon - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,76
2021,2022,DB1204,Cwmu Buck Deer - Bally Watts - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,47,1,1,2,1 in 23.5,4.25531915,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,77
2021,2022,DB1204,Cwmu Buck Deer - Bally Watts - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,77
2021,2022,DB1205,Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,8,1,1,2,1 in 4.0,25,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,78
2021,2022,DB1205,Cwmu Buck Deer - Bar J Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,78
2021,2022,DB1206,Cwmu Buck Deer - Bear Mountain - Any Legal Weapon,BLACK_BEAR,L.E.,BONUS_POINT,Resident,10,0,1,1,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,79
2021,2022,DB1206,Cwmu Buck Deer - Bear Mountain - Any Legal Weapon,BLACK_BEAR,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,79
2021,2022,DB1207,Cwmu Buck Deer - Bear Springs - Any Legal Weapon,BLACK_BEAR,L.E.,BONUS_POINT,Resident,31,0,1,1,1 in 31.0,3.22580645,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,80
2021,2022,DB1207,Cwmu Buck Deer - Bear Springs - Any Legal Weapon,BLACK_BEAR,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,80
2021,2022,DB1209,Cwmu Buck Deer - Blind Spring - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,5,0,1,1,1 in 5.0,20,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,81
2021,2022,DB1209,Cwmu Buck Deer - Blind Spring - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,81
2021,2022,DB1210,Cwmu Buck Deer - Blue Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,6,0,1,1,1 in 6.0,16.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,82
2021,2022,DB1210,Cwmu Buck Deer - Blue Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,82
2021,2022,DB1211,Cwmu Buck Deer - Blue Spring Hills - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,11,0,1,1,1 in 11.0,9.09090909,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,83
2021,2022,DB1211,Cwmu Buck Deer - Blue Spring Hills - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,83
2021,2022,DB1212,Cwmu Buck Deer - Bluebell - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,13,0,1,1,1 in 13.0,7.69230769,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,84
2021,2022,DB1212,Cwmu Buck Deer - Bluebell - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,84
2021,2022,DB1213,Cwmu Buck Deer - Boobe Hole - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,15,1,1,2,1 in 7.5,13.33333333,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,85
2021,2022,DB1213,Cwmu Buck Deer - Boobe Hole - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,85
2021,2022,DB1215,Cwmu Buck Deer - Buckhorn Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,8,0,1,1,1 in 8.0,12.5,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,86
2021,2022,DB1215,Cwmu Buck Deer - Buckhorn Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,86
2021,2022,DB1216,Cwmu Buck Deer - Castle Valley Outdoors - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,14,0,1,1,1 in 14.0,7.14285714,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,87
2021,2022,DB1216,Cwmu Buck Deer - Castle Valley Outdoors - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,87
2021,2022,DB1217,Cwmu Buck Deer - Causey Spring - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,23,0,1,1,1 in 23.0,4.34782609,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,88
2021,2022,DB1217,Cwmu Buck Deer - Causey Spring - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,88
2021,2022,DB1219,Cwmu Buck Deer - Chimney Rock - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,61,1,1,2,1 in 30.5,3.27868852,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,89
2021,2022,DB1219,Cwmu Buck Deer - Chimney Rock - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,89
2021,2022,DB1222,Cwmu Buck Deer - Coldwater Ranch -An y Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,76,1,1,2,1 in 38.0,2.63157895,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,90
2021,2022,DB1222,Cwmu Buck Deer - Coldwater Ranch -An y Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,90
2021,2022,DB1223,Cwmu Buck Deer - Conover-jensen - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,27,2,1,3,1 in 9.0,11.11111111,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,91
2021,2022,DB1223,Cwmu Buck Deer - Conover-jensen - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,91
2021,2022,DB1224,Cwmu Buck Deer - Cotton Thomas - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,13,0,1,1,1 in 13.0,7.69230769,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,92
2021,2022,DB1224,Cwmu Buck Deer - Cotton Thomas - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,92
2021,2022,DB1227,Cwmu Buck Deer - Deer Haven - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,33,1,1,2,1 in 16.5,6.06060606,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,93
2021,2022,DB1227,Cwmu Buck Deer - Deer Haven - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,93
2021,2022,DB1228,Cwmu Buck Deer - Deseret - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,414,7,7,14,1 in 29.6,3.37837838,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,94
2021,2022,DB1228,Cwmu Buck Deer - Deseret - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,94
2021,2022,DB1229,Cwmu Buck Deer - Dilly Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,15,0,1,1,1 in 15.0,6.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,95
2021,2022,DB1229,Cwmu Buck Deer - Dilly Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,95
2021,2022,DB1230,Cwmu Buck Deer - Double R Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,25,2,1,3,1 in 8.3,12.04819277,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,96
2021,2022,DB1230,Cwmu Buck Deer - Double R Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,96
2021,2022,DB1231,Cwmu Buck Deer - Dove Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,24,1,1,2,1 in 12.0,8.33333333,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,97
2021,2022,DB1231,Cwmu Buck Deer - Dove Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,97
2021,2022,DB1232,Cwmu Buck Deer - Durst Mountain - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,85,1,1,2,1 in 42.5,2.35294118,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,98
2021,2022,DB1232,Cwmu Buck Deer - Durst Mountain - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,98
2021,2022,DB1233,Cwmu Buck Deer - East Fork Chalk Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,58,2,2,4,1 in 14.5,6.89655172,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,99
2021,2022,DB1233,Cwmu Buck Deer - East Fork Chalk Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,99
2021,2022,DB1234,Cwmu Buck Deer - East Zion - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,21,1,1,2,1 in 10.5,9.52380952,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,100
2021,2022,DB1234,Cwmu Buck Deer - East Zion - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,100
2021,2022,DB1236,Cwmu Buck Deer - Engineer Springs - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,6,0,1,1,1 in 6.0,16.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,101
2021,2022,DB1236,Cwmu Buck Deer - Engineer Springs - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,101
2021,2022,DB1237,Cwmu Buck Deer - Ensign Ranches - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,208,2,2,4,1 in 52.0,1.92307692,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,102
2021,2022,DB1237,Cwmu Buck Deer - Ensign Ranches - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,102
2021,2022,DB1238,Cwmu Buck Deer - Folley Ridge - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,45,2,1,3,1 in 15.0,6.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,103
2021,2022,DB1238,Cwmu Buck Deer - Folley Ridge - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,103
2021,2022,DB1240,Cwmu Buck Deer - George Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,5,0,1,1,1 in 5.0,20,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,104
2021,2022,DB1240,Cwmu Buck Deer - George Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,104
2021,2022,DB1241,Cwmu Buck Deer - Golden Spike - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,19,0,1,1,1 in 19.0,5.26315789,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,105
2021,2022,DB1241,Cwmu Buck Deer - Golden Spike - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,105
2021,2022,DB1242,Cwmu Buck Deer - Grass Valley/clark Canyon -An y Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,202,8,7,15,1 in 13.5,7.40740741,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,106
2021,2022,DB1242,Cwmu Buck Deer - Grass Valley/clark Canyon -An y Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,106
2021,2022,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,4,0,1,1,1 in 4.0,25,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,107
2021,2022,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,107
2021,2022,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,22,0,1,1,1 in 22.0,4.54545455,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,108
2021,2022,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,108
2021,2022,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,37,1,1,2,1 in 18.5,5.40540541,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,109
2021,2022,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,109
2021,2022,DB1246,Cwmu Buck Deer - Hardscrabble - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,20,1,1,2,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,110
2021,2022,DB1246,Cwmu Buck Deer - Hardscrabble - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,110
2021,2022,DB1248,Cwmu Buck Deer - Heaston East - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,88,1,1,2,1 in 44.0,2.27272727,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,111
2021,2022,DB1248,Cwmu Buck Deer - Heaston East - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,111
2021,2022,DB1249,Cwmu Buck Deer - Hiawatha - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,6,0,1,1,1 in 6.0,16.66666667,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,112
2021,2022,DB1249,Cwmu Buck Deer - Hiawatha - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,112
2021,2022,DB1250,Cwmu Buck Deer - Indian Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,2,1,1,2,1 in 1.0,100,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,113
2021,2022,DB1250,Cwmu Buck Deer - Indian Creek - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,113
2021,2022,DB1251,Cwmu Buck Deer - Indian Head - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,28,1,1,2,1 in 14.0,7.14285714,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,114
2021,2022,DB1251,Cwmu Buck Deer - Indian Head - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,114
2021,2022,DB1252,Cwmu Buck Deer - Ingham Peak - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,32,2,2,4,1 in 8.0,12.5,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,115
2021,2022,DB1252,Cwmu Buck Deer - Ingham Peak - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,115
2021,2022,DB1253,Cwmu Buck Deer - J.b. Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Resident,20,1,1,2,1 in 10.0,10,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,116
2021,2022,DB1253,Cwmu Buck Deer - J.b. Ranch - Any Legal Weapon,DEER,L.E.,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,21_bg-odds.pdf,BG_PARENT,116
