actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_2025_res,permits_2025_nr,permits_2025_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,successful_applicants,unsuccessful_applicants
2025,2026,616,BR7205,Nebo,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,58,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,88,BR7207,"Fillmore, Pahvant",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,59,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,684,BR7208,La Sal,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,6,0,6,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,60,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,630,BR7210,Mt Dutton,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,61,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,615,BR7211,Nine Mile,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,18,,,,18,0,18,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,62,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,18,
2025,2026,289,BR7212,"North Slope, Three Corners/West Daggett",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,63,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,462,BR7213,Panguitch Lake/Zion,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,9,0,9,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,64,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,163,BR7214,Paunsaugunt,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,65,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,455,BR7215,Boulder/Kaiparowits,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,10,,,,9,1,10,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,66,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,10,
2025,2026,175,BR7216,Fishlake/Thousand Lakes,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,67,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,710,BR7217,San Juan,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,6,0,6,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,68,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,444,BR7218,Diamond Mtn/Vernal/Bonanza,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,69,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,613,BR7219,Yellowstone,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,70,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,463,BR7220,"Wasatch Mtns, Avintaquin/Currant Creek",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,9,0,9,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,71,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,448,BR7221,"Wasatch Mtns, West-Central",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,72,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,12,BR7224,"Book Cliffs, Little Creek Roadless",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,15,,,,14,1,15,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,73,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,15,
2025,2026,12,BR7225,"Book Cliffs, Little Creek Roadless",Either Sex,Black Bear,O.T.C.,Any Legal Weapon,,Capped Permits,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,74,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,92,BR7228,Cache/Ogden,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,75,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,5079,BR7229,"Kamas/North Slope, Summit",Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,76,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,629,BR7237,Monroe,Either Sex,Black Bear,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,77,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,449,BR7300,"Book Cliffs, Bitter Creek/South",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,10,,,,9,1,10,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,78,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,10,
2025,2026,12,BR7301,"Book Cliffs, Little Creek Roadless",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,79,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,52,BR7303,"Manti, North",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,14,,,,13,1,14,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,80,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,14,
2025,2026,744,BR7304,"Manti South/San Rafael, North",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,81,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,616,BR7305,Nebo,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,82,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,289,BR7308,"North Slope, Three Corners/West Daggett",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,84,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,462,BR7309,Panguitch Lake/Zion,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,85,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,455,BR7310,Boulder/Kaiparowits,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,11,,,,10,1,11,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,86,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,11,
2025,2026,175,BR7311,Fishlake/Thousand Lakes,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,87,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,710,BR7312,San Juan,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,12,,,,11,1,12,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,88,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,12,
2025,2026,444,BR7313,Diamond Mtn/Vernal/Bonanza,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,89,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,613,BR7314,Yellowstone,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,90,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,463,BR7315,"Wasatch Mtns, Avintaquin/Currant Creek",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,91,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,448,BR7316,"Wasatch Mtns, West-Central",Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,15,,,,14,1,15,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,92,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,15,
2025,2026,615,BR7317,Nine Mile,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,9,0,9,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,93,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,628,BR7318,Beaver,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,94,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,92,BR7320,Cache/Ogden,Either Sex,Black Bear,Limited Entry,Multiseason,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,TRUE_BEAR_BONUS_DRAW,black_bear_2025_draw_odds_model_target_2026_permit_totals,black_bear_2025_draw_odds_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,95,,,black_bear_2025_draw_odds_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
